Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.7324597835540771, 0.7881597280502319, 2.064301440896088e-07]","[0.755023717880249, 0.6677467823028564, -0.09410595893859863]","[0.6867918372154236, 0.4819003939628601, -0.12050677835941315]","[0.5293319225311279, 0.39989227056503296, -0.13450516760349274]","[0.3866325616836548, 0.38156959414482117, -0.13773155212402344]","[0.5568186044692993, 0.3722592294216156, -0.03226466849446297]","[0.43460580706596375, 0.23160959780216217, -0.08106394112110138]","[0.36376941204071045, 0.1539974808692932, -0.10517267882823944]","[0.28527194261550903, 0.08303439617156982, -0.12318331748247147]","[0.48731061816215515, 0.463908314704895, -0.019804861396551132]","[0.3777810335159302, 0.39335039258003235, -0.10312845557928085]","[0.46924644708633423, 0.4663558006286621, -0.12522295117378235]","[0.48471033573150635, 0.476561576128006, -0.1180405542254448]","[0.44470155239105225, 0.559082567691803, -0.019798900932073593]","[0.35714033246040344, 0.5257837176322937, -0.13094733655452728]","[0.5020310878753662, 0.6071351170539856, -0.12025238573551178]","[0.5432746410369873, 0.6169851422309875, -0.08305204659700394]","[0.4078850746154785, 0.6581999063491821, -0.02609848976135254]","[0.3512977957725525, 0.6253083944320679, -0.11060506105422974]","[0.457410991191864, 0.6788898706436157, -0.09911781549453735]","[0.4970491826534271, 0.6924562454223633, -0.07085040211677551]"
"[0.27201446890830994, 0.7963355779647827, 1.1454492465645671e-07]","[0.4006228446960449, 0.8038918972015381, -0.06285298615694046]","[0.5659132599830627, 0.6993814706802368, -0.09030131995677948]","[0.6405128836631775, 0.5566431879997253, -0.11593075841665268]","[0.6145091652870178, 0.43163543939590454, -0.14003902673721313]","[0.6108589768409729, 0.5194291472434998, -0.0410659983754158]","[0.7103092074394226, 0.36668795347213745, -0.08795267343521118]","[0.7702412009239197, 0.2666254937648773, -0.11535134166479111]","[0.8108772039413452, 0.16843768954277039, -0.13808795809745789]","[0.51639723777771, 0.47340163588523865, -0.045240964740514755]","[0.5919036865234375, 0.39280325174331665, -0.1319120079278946]","[0.5300694704055786, 0.5342523455619812, -0.15071718394756317]","[0.49129658937454224, 0.592278242111206, -0.1401815265417099]","[0.4173163175582886, 0.45464304089546204, -0.055150821805000305]","[0.4828064739704132, 0.3728801906108856, -0.1519211232662201]","[0.4391368627548218, 0.5295947790145874, -0.12738744914531708]","[0.4041588306427002, 0.5962421894073486, -0.08412225544452667]","[0.3063065707683563, 0.4456125795841217, -0.06976701319217682]","[0.36885106563568115, 0.38236188888549805, -0.14289574325084686]","[0.3604121208190918, 0.49511751532554626, -0.12210775166749954]","[0.34194624423980713, 0.5548771619796753, -0.08908696472644806]"
"[0.2620795965194702, 0.7752289175987244, 1.9443540111296898e-07]","[0.4056592583656311, 0.7561444044113159, -0.0954798012971878]","[0.5722557306289673, 0.6469801068305969, -0.11901851743459702]","[0.6109510660171509, 0.46909594535827637, -0.131554514169693]","[0.5850081443786621, 0.328718900680542, -0.1322779804468155]","[0.6475198268890381, 0.5124676823616028, -0.0012847225880250335]","[0.7487382888793945, 0.36650824546813965, -0.045124560594558716]","[0.8006389141082764, 0.2779601216316223, -0.07043721526861191]","[0.8463419079780579, 0.18737587332725525, -0.08841449022293091]","[0.5502310991287231, 0.4601821005344391, 0.009875350631773472]","[0.599820613861084, 0.3345808982849121, -0.07064560055732727]","[0.5296379923820496, 0.4517790675163269, -0.09620660543441772]","[0.5084218382835388, 0.49789127707481384, -0.08628740906715393]","[0.4475667476654053, 0.43612903356552124, 0.006087446119636297]","[0.4716266691684723, 0.344241201877594, -0.10494518280029297]","[0.41466832160949707, 0.50035560131073, -0.10529306530952454]","[0.4083887040615082, 0.5540054440498352, -0.0703718438744545]","[0.3398226201534271, 0.4262182116508484, -0.0038203783333301544]","[0.3728942275047302, 0.3629564940929413, -0.08696826547384262]","[0.33791854977607727, 0.47805145382881165, -0.07890218496322632]","[0.3269689977169037, 0.5267295837402344, -0.050490785390138626]"
"[0.6676007509231567, 0.7922909259796143, 2.0441740389287588e-07]","[0.7430294752120972, 0.7071436643600464, -0.08551474660634995]","[0.7235851883888245, 0.519636869430542, -0.1232602670788765]","[0.6021299362182617, 0.4081985354423523, -0.14996525645256042]","[0.4808366298675537, 0.367846816778183, -0.1700465977191925]","[0.5543420910835266, 0.4024260640144348, -0.07858599722385406]","[0.4730195105075836, 0.25320252776145935, -0.1439041793346405]","[0.42029863595962524, 0.15192371606826782, -0.17257654666900635]","[0.35717350244522095, 0.06594184041023254, -0.19325891137123108]","[0.4725959599018097, 0.47411438822746277, -0.07773438096046448]","[0.4625965356826782, 0.3818559944629669, -0.16252422332763672]","[0.56590336561203, 0.5084057450294495, -0.16412024199962616]","[0.5623926520347595, 0.5342061519622803, -0.14458653330802917]","[0.42387181520462036, 0.5551177859306335, -0.08744625747203827]","[0.4239082336425781, 0.48110222816467285, -0.19615401327610016]","[0.5429068803787231, 0.5924236178398132, -0.16095732152462006]","[0.5306355357170105, 0.6125748157501221, -0.11238973587751389]","[0.3803730010986328, 0.652912974357605, -0.10294996201992035]","[0.39863118529319763, 0.5862001776695251, -0.17995382845401764]","[0.49370720982551575, 0.6533194780349731, -0.14765538275241852]","[0.48363402485847473, 0.6828805208206177, -0.1082628145813942]"
"[0.4783368706703186, 0.9065528512001038, 1.5962487509568746e-07]","[0.6277490854263306, 0.7922143936157227, -0.04623314365744591]","[0.6906370520591736, 0.6028609871864319, -0.06565161794424057]","[0.6663585901260376, 0.4284049868583679, -0.09036321938037872]","[0.5742506980895996, 0.34364253282546997, -0.1136016920208931]","[0.5880805253982544, 0.42995306849479675, 0.011431346647441387]","[0.5657353401184082, 0.24890801310539246, -0.026645736768841743]","[0.549109160900116, 0.1365070641040802, -0.060838185250759125]","[0.5236743092536926, 0.03266400098800659, -0.09129946678876877]","[0.49832138419151306, 0.4492332935333252, -0.0025579561479389668]","[0.5141110420227051, 0.32073307037353516, -0.07934364676475525]","[0.5567372441291809, 0.45390474796295166, -0.11543936282396317]","[0.5680103898048401, 0.5310119390487671, -0.12129572033882141]","[0.41271787881851196, 0.4945146441459656, -0.02388371340930462]","[0.43003416061401367, 0.37594354152679443, -0.11703623831272125]","[0.49010494351387024, 0.5224791765213013, -0.11833880841732025]","[0.5026847124099731, 0.6084461212158203, -0.09274608641862869]","[0.32300055027008057, 0.5548774003982544, -0.048416681587696075]","[0.34485867619514465, 0.44955477118492126, -0.1172901839017868]","[0.3991772532463074, 0.5406466722488403, -0.11133474856615067]","[0.4162657856941223, 0.6091355085372925, -0.09144025295972824]"
"[0.5390608310699463, 0.8924766778945923, -2.8168479104806465e-08]","[0.629111111164093, 0.7793844938278198, -0.07763869315385818]","[0.673566460609436, 0.5843943953514099, -0.09571418911218643]","[0.5823501348495483, 0.4290614128112793, -0.10684288293123245]","[0.4678785800933838, 0.3445501923561096, -0.10969749838113785]","[0.6031557321548462, 0.42449331283569336, -0.01194958109408617]","[0.5696509480476379, 0.23757974803447723, -0.05249994620680809]","[0.5450069904327393, 0.13105037808418274, -0.08104975521564484]","[0.5094879865646362, 0.034648120403289795, -0.10394825786352158]","[0.49884292483329773, 0.46669480204582214, -0.00749790808185935]","[0.45185428857803345, 0.34289318323135376, -0.07602181285619736]","[0.5087379217147827, 0.46329089999198914, -0.10248827934265137]","[0.5378067493438721, 0.5127233266830444, -0.10442806035280228]","[0.4129679203033447, 0.5272157192230225, -0.014438039623200893]","[0.36519140005111694, 0.44841617345809937, -0.10718709975481033]","[0.44579464197158813, 0.5822515487670898, -0.1077534481883049]","[0.4806312322616577, 0.6209632754325867, -0.08504922688007355]","[0.33202365040779114, 0.5943902134895325, -0.02727614715695381]","[0.3059755265712738, 0.5174223184585571, -0.0943530946969986]","[0.3643237352371216, 0.6100736260414124, -0.08403162658214569]","[0.3902750015258789, 0.6551827192306519, -0.06321974843740463]"
"[0.6362995505332947, 0.8755204677581787, 1.3914188912167447e-07]","[0.7089853882789612, 0.7555397748947144, -0.07136108726263046]","[0.7253355979919434, 0.5649591684341431, -0.09586374461650848]","[0.6222078204154968, 0.4470228850841522, -0.11237899959087372]","[0.49982669949531555, 0.3989160656929016, -0.12313172221183777]","[0.5710458755493164, 0.414911150932312, -0.050414133816957474]","[0.5001684427261353, 0.24137364327907562, -0.0968155488371849]","[0.4548652768135071, 0.13707256317138672, -0.1248783990740776]","[0.39769476652145386, 0.04507121443748474, -0.14933384954929352]","[0.4809364676475525, 0.4815784990787506, -0.05508088320493698]","[0.4443643093109131, 0.3736551105976105, -0.12889589369297028]","[0.5386932492256165, 0.5084811449050903, -0.14446225762367249]","[0.5717589855194092, 0.5660135746002197, -0.1376551389694214]","[0.416750967502594, 0.5641304850578308, -0.06798988580703735]","[0.3872274160385132, 0.48908424377441406, -0.16678528487682343]","[0.5064658522605896, 0.6192189455032349, -0.1528293341398239]","[0.5420810580253601, 0.6606351733207703, -0.11959236115217209]","[0.360219269990921, 0.6624385118484497, -0.08552741259336472]","[0.3469280004501343, 0.5900743007659912, -0.16269133985042572]","[0.4465697705745697, 0.673229455947876, -0.145844504237175]","[0.47900328040122986, 0.7160404324531555, -0.11811007559299469]"
"[0.3138423562049866, 0.8002536296844482, 3.1362435493065277e-07]","[0.4264519214630127, 0.7867450714111328, -0.08453492075204849]","[0.5797542929649353, 0.6687486171722412, -0.10838381946086884]","[0.6014540791511536, 0.5042093992233276, -0.12196514010429382]","[0.5702850818634033, 0.37053221464157104, -0.1264050006866455]","[0.6361244320869446, 0.5202719569206238, -0.03318803012371063]","[0.7227266430854797, 0.35539332032203674, -0.0865851566195488]","[0.7714265584945679, 0.2599213421344757, -0.11677732318639755]","[0.8141197562217712, 0.1576419174671173, -0.1386919915676117]","[0.530915379524231, 0.47967952489852905, -0.027347033843398094]","[0.5634113550186157, 0.3573067784309387, -0.11414721608161926]","[0.5322499871253967, 0.43263357877731323, -0.14381316304206848]","[0.53227698802948, 0.42648765444755554, -0.14271019399166107]","[0.4291970133781433, 0.4674622416496277, -0.0325801782310009]","[0.43024513125419617, 0.3765318989753723, -0.14514100551605225]","[0.39759138226509094, 0.5351032614707947, -0.13602910935878754]","[0.4005315899848938, 0.583741307258606, -0.09897967427968979]","[0.3240962624549866, 0.4638526439666748, -0.04331642761826515]","[0.3359978199005127, 0.3994963765144348, -0.12732580304145813]","[0.3176408112049103, 0.5140548348426819, -0.11296055465936661]","[0.31936126947402954, 0.5592887997627258, -0.08207470178604126]"
"[0.25479474663734436, 0.7722068428993225, 1.510106244495546e-07]","[0.39149904251098633, 0.815156102180481, -0.056243930011987686]","[0.5743125081062317, 0.7256239652633667, -0.08219309151172638]","[0.6914328336715698, 0.6057724952697754, -0.10616159439086914]","[0.6892439126968384, 0.47712013125419617, -0.13098658621311188]","[0.6072260141372681, 0.5121484398841858, -0.04196987673640251]","[0.7043133974075317, 0.3630712628364563, -0.08396098017692566]","[0.7811807990074158, 0.2646065652370453, -0.10365733504295349]","[0.8248335123062134, 0.17137572169303894, -0.12146852910518646]","[0.5183053016662598, 0.46188437938690186, -0.051712725311517715]","[0.638944149017334, 0.38743680715560913, -0.11799240857362747]","[0.566999614238739, 0.5404064059257507, -0.11602069437503815]","[0.5188223719596863, 0.5899694561958313, -0.094080351293087]","[0.41926923394203186, 0.44124165177345276, -0.06843123584985733]","[0.519503653049469, 0.388729989528656, -0.15638652443885803]","[0.4672720432281494, 0.5396987199783325, -0.12198610603809357]","[0.4218674302101135, 0.5707588195800781, -0.07569488137960434]","[0.30302509665489197, 0.4327237904071808, -0.08858121186494827]","[0.3981410264968872, 0.3886236548423767, -0.15723837912082672]","[0.375552237033844, 0.503318727016449, -0.12681272625923157]","[0.3335322439670563, 0.534416675567627, -0.0902053564786911]"
"[0.7376383543014526, 0.7820367813110352, 2.3753848665819532e-07]","[0.7788763046264648, 0.6714205145835876, -0.07349836826324463]","[0.7243366241455078, 0.4923180937767029, -0.10206155478954315]","[0.5868110656738281, 0.4060526192188263, -0.12193314731121063]","[0.45860806107521057, 0.40564507246017456, -0.13692790269851685]","[0.5400756597518921, 0.3990595042705536, -0.05397632345557213]","[0.41909486055374146, 0.2616884708404541, -0.1029060035943985]","[0.3403216004371643, 0.1749582588672638, -0.12716910243034363]","[0.25726184248924255, 0.1091768741607666, -0.14687570929527283]","[0.476932168006897, 0.4872993528842926, -0.054259058088064194]","[0.40626752376556396, 0.4041474759578705, -0.12794381380081177]","[0.5408039689064026, 0.5057227611541748, -0.13255098462104797]","[0.5884460806846619, 0.5449714064598083, -0.11510366201400757]","[0.4462200403213501, 0.5820614695549011, -0.06267981231212616]","[0.39183151721954346, 0.5318140387535095, -0.1633089929819107]","[0.5451267957687378, 0.611723780632019, -0.13650177419185638]","[0.5905368328094482, 0.641152024269104, -0.09261293709278107]","[0.4242725968360901, 0.6921645402908325, -0.0756576806306839]","[0.3875334858894348, 0.6447557210922241, -0.15630564093589783]","[0.512610912322998, 0.6890859603881836, -0.13308916985988617]","[0.5591646432876587, 0.7171722650527954, -0.0980420857667923]"
