Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.7984966039657593, 0.8127790689468384, 6.078284968680236e-07]","[0.8505911827087402, 0.6786377429962158, -0.0712275579571724]","[0.8370355367660522, 0.4800419211387634, -0.10106067359447479]","[0.7635674476623535, 0.3458559215068817, -0.1325942426919937]","[0.641701340675354, 0.33820056915283203, -0.15944334864616394]","[0.6271093487739563, 0.38870328664779663, -0.029838526621460915]","[0.5276602506637573, 0.2636417746543884, -0.10911628603935242]","[0.5557572245597839, 0.2804979681968689, -0.1650083363056183]","[0.610075831413269, 0.3459833860397339, -0.1877969205379486]","[0.5238249897956848, 0.43445703387260437, -0.0346187986433506]","[0.39173203706741333, 0.2807798981666565, -0.06324721872806549]","[0.3106655180454254, 0.19054877758026123, -0.08543331176042557]","[0.241978257894516, 0.1150517463684082, -0.09748639166355133]","[0.4682740569114685, 0.5125982165336609, -0.0577085055410862]","[0.33259016275405884, 0.40126076340675354, -0.0948994979262352]","[0.24614301323890686, 0.32491379976272583, -0.11937723308801651]","[0.1755518913269043, 0.2648038864135742, -0.13259188830852509]","[0.43743664026260376, 0.6231704950332642, -0.09095997363328934]","[0.31065472960472107, 0.601258397102356, -0.1284152865409851]","[0.2194269299507141, 0.5832580924034119, -0.1420191526412964]","[0.14141714572906494, 0.5583677291870117, -0.1463390290737152]"
"[0.5121686458587646, 0.8965321779251099, 9.351168728244375e-07]","[0.6475225687026978, 0.7938001155853271, -0.060516081750392914]","[0.764030396938324, 0.6286948919296265, -0.0879894271492958]","[0.8146079778671265, 0.4749050736427307, -0.11985934525728226]","[0.7344611883163452, 0.3819963037967682, -0.14508266746997833]","[0.5985522270202637, 0.46291810274124146, -0.00593353807926178]","[0.627456545829773, 0.309919148683548, -0.07945676892995834]","[0.6751410365104675, 0.32048654556274414, -0.1299530416727066]","[0.7038769125938416, 0.38877344131469727, -0.14468024671077728]","[0.4948986768722534, 0.43661218881607056, -0.006040715612471104]","[0.4997466504573822, 0.24377575516700745, -0.01804724894464016]","[0.504663348197937, 0.13165336847305298, -0.01986740529537201]","[0.5036905407905579, 0.03306153416633606, -0.01727438159286976]","[0.4118753969669342, 0.45135486125946045, -0.02535858377814293]","[0.36224743723869324, 0.2936437726020813, -0.03805254027247429]","[0.3339186906814575, 0.18508318066596985, -0.034706514328718185]","[0.30525365471839905, 0.10765889286994934, -0.02861012890934944]","[0.3262905776500702, 0.5023244619369507, -0.05655498430132866]","[0.2581881880760193, 0.3998664915561676, -0.06592642515897751]","[0.20793652534484863, 0.3234483003616333, -0.05898388847708702]","[0.16580188274383545, 0.2612355351448059, -0.04863825440406799]"
"[0.48725447058677673, 0.917067289352417, 6.901863116581808e-07]","[0.629050612449646, 0.840805172920227, -0.0696101263165474]","[0.7581186890602112, 0.7063627243041992, -0.09421127289533615]","[0.7940025925636292, 0.5921735167503357, -0.11925040185451508]","[0.7073462009429932, 0.5341964960098267, -0.13355137407779694]","[0.6242603063583374, 0.4852661192417145, -0.018904369324445724]","[0.6733865141868591, 0.3653370440006256, -0.10130316019058228]","[0.6735426783561707, 0.44262322783470154, -0.16632229089736938]","[0.6577035188674927, 0.5355420112609863, -0.1934131383895874]","[0.49576911330223083, 0.45477110147476196, -0.018252601847052574]","[0.4845083951950073, 0.25435489416122437, -0.05625441297888756]","[0.47885602712631226, 0.13999050855636597, -0.09470605850219727]","[0.4675709903240204, 0.042672932147979736, -0.11967099457979202]","[0.38992613554000854, 0.47809672355651855, -0.034672919660806656]","[0.32991814613342285, 0.31848013401031494, -0.06425357609987259]","[0.3097263276576996, 0.217269629240036, -0.08915472775697708]","[0.298284113407135, 0.1330660879611969, -0.10268239676952362]","[0.2980501055717468, 0.5453081727027893, -0.06154385954141617]","[0.23311090469360352, 0.4312970042228699, -0.06817764788866043]","[0.19324281811714172, 0.351415753364563, -0.0654776319861412]","[0.16876766085624695, 0.27991849184036255, -0.062106501311063766]"
"[0.2654010057449341, 0.8175477981567383, 6.902407676534494e-07]","[0.4225841462612152, 0.835439920425415, -0.05789538100361824]","[0.621894121170044, 0.7703250050544739, -0.0742940753698349]","[0.7476345896720886, 0.6680250763893127, -0.09279115498065948]","[0.7273314595222473, 0.5510634183883667, -0.1054944097995758]","[0.6244218945503235, 0.5508847236633301, -0.006172764115035534]","[0.7381323575973511, 0.43898504972457886, -0.07055828720331192]","[0.7390409111976624, 0.47913557291030884, -0.11733735352754593]","[0.697243869304657, 0.5487216711044312, -0.13317660987377167]","[0.558518648147583, 0.4642083942890167, -0.004599540028721094]","[0.6750957369804382, 0.31558746099472046, -0.0150092002004385]","[0.7471966743469238, 0.22637799382209778, -0.02573481947183609]","[0.8057023286819458, 0.14514940977096558, -0.030633743852376938]","[0.479322612285614, 0.42792582511901855, -0.020085854455828667]","[0.5345398187637329, 0.2756165862083435, -0.03335460275411606]","[0.5843818187713623, 0.17852479219436646, -0.0425310879945755]","[0.6164745092391968, 0.10046398639678955, -0.04630066454410553]","[0.37705090641975403, 0.4223562777042389, -0.045843593776226044]","[0.38367152214050293, 0.3078582286834717, -0.058389630168676376]","[0.390982061624527, 0.22368931770324707, -0.058703940361738205]","[0.40042248368263245, 0.14942774176597595, -0.05406052991747856]"
"[0.46103715896606445, 0.8963366150856018, 4.7554559046147915e-07]","[0.5984041094779968, 0.8223547339439392, -0.054486870765686035]","[0.7264546155929565, 0.6937604546546936, -0.08568413555622101]","[0.7859585285186768, 0.5636337995529175, -0.12312379479408264]","[0.7171500325202942, 0.4671247601509094, -0.15600548684597015]","[0.6344181299209595, 0.49379661679267883, -0.017704948782920837]","[0.6706218123435974, 0.3450168967247009, -0.10092537105083466]","[0.6876119375228882, 0.381697416305542, -0.16441918909549713]","[0.684974730014801, 0.463112473487854, -0.19119729101657867]","[0.5359475612640381, 0.457990825176239, -0.028123043477535248]","[0.5640206933021545, 0.2677886486053467, -0.06077306345105171]","[0.5791684985160828, 0.15190288424491882, -0.09118824452161789]","[0.5928333401679993, 0.04476052522659302, -0.11257461458444595]","[0.447579026222229, 0.4663747549057007, -0.054825302213430405]","[0.4314665198326111, 0.29533088207244873, -0.0848325714468956]","[0.42576900124549866, 0.18412765860557556, -0.10566088557243347]","[0.4229947030544281, 0.09272441267967224, -0.11986319720745087]","[0.35297709703445435, 0.5123590230941772, -0.09076037257909775]","[0.3012861907482147, 0.3926610052585602, -0.11156968772411346]","[0.26939988136291504, 0.30518507957458496, -0.11663025617599487]","[0.24690523743629456, 0.22557513415813446, -0.11915332823991776]"
"[0.2315502166748047, 0.783750593662262, 5.618001637230918e-07]","[0.38720759749412537, 0.8218802809715271, -0.059024032205343246]","[0.5953404903411865, 0.769791841506958, -0.07293311506509781]","[0.7307993769645691, 0.668395459651947, -0.08785441517829895]","[0.7032098174095154, 0.5528663992881775, -0.0958014503121376]","[0.6152915358543396, 0.5519715547561646, 0.000895542383659631]","[0.7353966236114502, 0.44685491919517517, -0.05788038298487663]","[0.7284446358680725, 0.4760584235191345, -0.10090059787034988]","[0.6833818554878235, 0.5333485007286072, -0.11449770629405975]","[0.5520606637001038, 0.4608640670776367, 0.007184899877756834]","[0.6819812059402466, 0.31817013025283813, -0.0019046657253056765]","[0.7583067417144775, 0.23028972744941711, -0.012419040314853191]","[0.8255512714385986, 0.1509556770324707, -0.016667986288666725]","[0.4740387201309204, 0.41866588592529297, -0.0033154713455587626]","[0.5359950661659241, 0.2712562084197998, -0.011539832688868046]","[0.5899063348770142, 0.18155837059020996, -0.01864483766257763]","[0.6308790445327759, 0.11068221926689148, -0.021180156618356705]","[0.3727022111415863, 0.40425312519073486, -0.02448234148323536]","[0.3904973566532135, 0.29031872749328613, -0.026333454996347427]","[0.40771639347076416, 0.2121744155883789, -0.02168474905192852]","[0.4275324046611786, 0.14674171805381775, -0.015230221673846245]"
"[0.6336424350738525, 0.8865429162979126, 5.412120458458958e-07]","[0.743098258972168, 0.7746977210044861, -0.0779629796743393]","[0.8186460137367249, 0.6130514740943909, -0.11402643471956253]","[0.8002501130104065, 0.4921455979347229, -0.1499481350183487]","[0.6888154745101929, 0.4666958153247833, -0.17439478635787964]","[0.6180443167686462, 0.44167599081993103, -0.02828245609998703]","[0.6291798949241638, 0.3100457787513733, -0.11818575859069824]","[0.6439259052276611, 0.38046613335609436, -0.1896207332611084]","[0.6415224671363831, 0.4752230644226074, -0.2199961543083191]","[0.48069483041763306, 0.45303717255592346, -0.026861321181058884]","[0.4133116602897644, 0.2683376669883728, -0.06720097362995148]","[0.3705557584762573, 0.1646687388420105, -0.1039259284734726]","[0.3241268992424011, 0.07011127471923828, -0.12730519473552704]","[0.38490015268325806, 0.5077279806137085, -0.04337194561958313]","[0.2864452302455902, 0.37501588463783264, -0.07220696657896042]","[0.23494726419448853, 0.2897524833679199, -0.0901188999414444]","[0.1938788890838623, 0.20877136290073395, -0.10024872422218323]","[0.3161301016807556, 0.6034044027328491, -0.07139214873313904]","[0.22369393706321716, 0.5196583867073059, -0.07841584086418152]","[0.16410130262374878, 0.4575466811656952, -0.07051166892051697]","[0.11921083927154541, 0.3941742181777954, -0.06374118477106094]"
"[0.1635725498199463, 0.7765192985534668, 5.084335157334863e-07]","[0.30150744318962097, 0.828856348991394, -0.09467446058988571]","[0.47686222195625305, 0.8221902847290039, -0.13792625069618225]","[0.5812286734580994, 0.736420214176178, -0.1778753697872162]","[0.5813743472099304, 0.6091009974479675, -0.20907583832740784]","[0.5920767784118652, 0.6151831746101379, -0.048588432371616364]","[0.7066583633422852, 0.5207659602165222, -0.14141841232776642]","[0.6542866230010986, 0.5445711016654968, -0.20943482220172882]","[0.5798225402832031, 0.580387532711029, -0.23728372156620026]","[0.5522339344024658, 0.514902651309967, -0.039496276527643204]","[0.7070522904396057, 0.38292762637138367, -0.07835934311151505]","[0.7999491095542908, 0.30465126037597656, -0.10974736511707306]","[0.8822789192199707, 0.22911101579666138, -0.12898176908493042]","[0.47949886322021484, 0.4630732834339142, -0.05031190812587738]","[0.5725156664848328, 0.3163168728351593, -0.09093709290027618]","[0.6317974328994751, 0.22578638792037964, -0.11515189707279205]","[0.6827242970466614, 0.14854833483695984, -0.12543898820877075]","[0.37386608123779297, 0.43835175037384033, -0.0734490230679512]","[0.42235058546066284, 0.3149431049823761, -0.09957879036664963]","[0.45456933975219727, 0.23198020458221436, -0.10517414659261703]","[0.4877902567386627, 0.15851503610610962, -0.10435850918292999]"
"[0.1981126368045807, 0.8035818338394165, 8.129065918183187e-07]","[0.34606656432151794, 0.8482670187950134, -0.06384886056184769]","[0.5593892931938171, 0.8345149159431458, -0.08968568593263626]","[0.7042050361633301, 0.7792060375213623, -0.1172601655125618]","[0.7145624756813049, 0.6578311920166016, -0.14264027774333954]","[0.6029990315437317, 0.6115915775299072, -0.03863797336816788]","[0.7282069325447083, 0.5125448703765869, -0.11381041258573532]","[0.7459622621536255, 0.547862708568573, -0.1696680635213852]","[0.7096022963523865, 0.6119901537895203, -0.19514060020446777]","[0.5541882514953613, 0.5112705826759338, -0.047423355281353]","[0.6980103254318237, 0.3718681037425995, -0.07413242757320404]","[0.7949709296226501, 0.2900676131248474, -0.09705617278814316]","[0.8688949346542358, 0.2222582995891571, -0.11275196075439453]","[0.4761790633201599, 0.4593692421913147, -0.07223155349493027]","[0.5791113972663879, 0.31462985277175903, -0.10571445524692535]","[0.6580670475959778, 0.2232092022895813, -0.127377450466156]","[0.7117751836776733, 0.15149053931236267, -0.1415141075849533]","[0.3699706196784973, 0.43460458517074585, -0.10673698037862778]","[0.38423603773117065, 0.29869991540908813, -0.1441737711429596]","[0.4003153443336487, 0.19863340258598328, -0.15858504176139832]","[0.4235973358154297, 0.11490139365196228, -0.16485083103179932]"
"[0.8666106462478638, 0.7389112710952759, 8.567294003114512e-07]","[0.9166126251220703, 0.5919769406318665, -0.06763186305761337]","[0.858574390411377, 0.39150097966194153, -0.08626771718263626]","[0.7323472499847412, 0.31736499071121216, -0.10438530147075653]","[0.6321962475776672, 0.41222143173217773, -0.11729669570922852]","[0.6216663122177124, 0.36144503951072693, -0.029269104823470116]","[0.5215139985084534, 0.26653650403022766, -0.10574006289243698]","[0.5754292011260986, 0.3013172149658203, -0.16701963543891907]","[0.6396909356117249, 0.36011168360710144, -0.1961403787136078]","[0.5263850688934326, 0.4254816770553589, -0.03283445164561272]","[0.3852207660675049, 0.294551283121109, -0.06294075399637222]","[0.30551016330718994, 0.20142166316509247, -0.09913171082735062]","[0.230229914188385, 0.13026785850524902, -0.12571877241134644]","[0.48105794191360474, 0.5143921971321106, -0.05329305678606033]","[0.31341925263404846, 0.44157975912094116, -0.08765724301338196]","[0.20603403449058533, 0.38803425431251526, -0.13093742728233337]","[0.11862650513648987, 0.35040339827537537, -0.15965105593204498]","[0.4658791124820709, 0.6301772594451904, -0.08246590197086334]","[0.3210269510746002, 0.6200765371322632, -0.1085541620850563]","[0.22225910425186157, 0.610817015171051, -0.12910343706607819]","[0.13577082753181458, 0.595859169960022, -0.14459958672523499]"
