Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.4934229552745819, 0.8745108246803284, 1.1290113661743817e-06]","[0.5820584297180176, 0.7916504144668579, -0.06651318818330765]","[0.6007840633392334, 0.6049948334693909, -0.07808177173137665]","[0.49030226469039917, 0.4798976480960846, -0.08534696698188782]","[0.3822689652442932, 0.4126356244087219, -0.09014912694692612]","[0.6074040532112122, 0.45839694142341614, -0.019577745348215103]","[0.6381604671478271, 0.27482151985168457, -0.04309198260307312]","[0.6599698066711426, 0.1627579629421234, -0.057984158396720886]","[0.6747148633003235, 0.06937360763549805, -0.06972412765026093]","[0.5034626722335815, 0.4627280533313751, -0.02095416560769081]","[0.4676182270050049, 0.26300299167633057, -0.057286422699689865]","[0.4520847201347351, 0.15143421292304993, -0.08820287883281708]","[0.4281213879585266, 0.06063142418861389, -0.10118060559034348]","[0.4136410653591156, 0.512709379196167, -0.03033563680946827]","[0.3800557553768158, 0.40640074014663696, -0.12497809529304504]","[0.42308545112609863, 0.5069128274917603, -0.15954141318798065]","[0.44516611099243164, 0.5769472122192383, -0.15165376663208008]","[0.3434950113296509, 0.5892757177352905, -0.041194938123226166]","[0.33763742446899414, 0.513782262802124, -0.1388116180896759]","[0.3862200975418091, 0.6081603169441223, -0.15690383315086365]","[0.4198951721191406, 0.688697099685669, -0.14550799131393433]"
"[0.18257376551628113, 0.6991325616836548, 8.028866886888864e-07]","[0.32061466574668884, 0.7760058641433716, -0.031551145017147064]","[0.4972015917301178, 0.6951397657394409, -0.022979605942964554]","[0.5533411502838135, 0.5488307476043701, -0.01576564460992813]","[0.4977441728115082, 0.43643203377723694, -0.012449610978364944]","[0.5856122374534607, 0.5522491335868835, 0.0026517969090491533]","[0.7363650798797607, 0.4604107141494751, -0.006186898332089186]","[0.8294131755828857, 0.39949750900268555, -0.02120703086256981]","[0.9089508056640625, 0.35014036297798157, -0.04004732519388199]","[0.5281124711036682, 0.4715220630168915, -0.01231340505182743]","[0.6562710404396057, 0.33004307746887207, -0.017320526763796806]","[0.7333868741989136, 0.24400398135185242, -0.040253765881061554]","[0.7995293140411377, 0.1573934555053711, -0.060507990419864655]","[0.4461672604084015, 0.428955078125, -0.033362798392772675]","[0.526658296585083, 0.34611666202545166, -0.08583542704582214]","[0.4814922511577606, 0.4376071095466614, -0.11943252384662628]","[0.4429952800273895, 0.5002859234809875, -0.1259981393814087]","[0.3437022864818573, 0.41613101959228516, -0.055769577622413635]","[0.4145016074180603, 0.3428921699523926, -0.11079360544681549]","[0.4070771336555481, 0.42502444982528687, -0.1273881494998932]","[0.3799690306186676, 0.49828433990478516, -0.12978871166706085]"
"[0.4432668685913086, 0.8775255680084229, 1.4500478755508084e-06]","[0.5263010263442993, 0.8015820980072021, -0.09355279803276062]","[0.5382843613624573, 0.6315298080444336, -0.12084957212209702]","[0.42742210626602173, 0.5068241953849792, -0.1403120458126068]","[0.34325993061065674, 0.41473546624183655, -0.15383170545101166]","[0.5857266187667847, 0.4707840383052826, -0.03763812780380249]","[0.638092577457428, 0.29667046666145325, -0.0803246945142746]","[0.6749470233917236, 0.18460026383399963, -0.10992679744958878]","[0.7014679908752441, 0.09008622169494629, -0.1288997381925583]","[0.47636449337005615, 0.4660260081291199, -0.03096010349690914]","[0.45078015327453613, 0.26281315088272095, -0.08137217164039612]","[0.44306835532188416, 0.14982226490974426, -0.11914749443531036]","[0.4259336590766907, 0.05534586310386658, -0.13280285894870758]","[0.3822619915008545, 0.5089271068572998, -0.037420790642499924]","[0.3428495526313782, 0.4215906262397766, -0.14344237744808197]","[0.3837982416152954, 0.5389127731323242, -0.18189078569412231]","[0.41394102573394775, 0.6078051924705505, -0.17144599556922913]","[0.31183236837387085, 0.5798149108886719, -0.04808728024363518]","[0.30446016788482666, 0.5136708617210388, -0.14442120492458344]","[0.35094600915908813, 0.6097086071968079, -0.15987831354141235]","[0.38973867893218994, 0.6798369884490967, -0.145379438996315]"
"[0.23659217357635498, 0.726471483707428, 1.3122786413077847e-06]","[0.3540359139442444, 0.736299991607666, -0.09115724265575409]","[0.4765191674232483, 0.6307849287986755, -0.11228765547275543]","[0.4686166048049927, 0.46579793095588684, -0.12318581342697144]","[0.44209280610084534, 0.3443260192871094, -0.12952597439289093]","[0.6013981103897095, 0.5432863831520081, -0.041759371757507324]","[0.7452083826065063, 0.4364131987094879, -0.0761885941028595]","[0.8334009051322937, 0.3728540539741516, -0.09707652777433395]","[0.9023174047470093, 0.31677430868148804, -0.11001387983560562]","[0.5304548144340515, 0.4712708592414856, -0.03190287947654724]","[0.6507240533828735, 0.31320667266845703, -0.07086536288261414]","[0.7216026782989502, 0.22954145073890686, -0.10269976407289505]","[0.7731591463088989, 0.15104156732559204, -0.11445283144712448]","[0.4355553388595581, 0.4420734941959381, -0.03365448862314224]","[0.46271228790283203, 0.3467804789543152, -0.13058872520923615]","[0.41889122128486633, 0.4400934875011444, -0.1721501350402832]","[0.3923593759536743, 0.49481505155563354, -0.16677738726139069]","[0.3344484269618988, 0.4456409513950348, -0.03889728710055351]","[0.37158793210983276, 0.38772261142730713, -0.1332980841398239]","[0.3410326838493347, 0.4806522727012634, -0.1531905084848404]","[0.3156299293041229, 0.5514750480651855, -0.14309576153755188]"
"[0.32806316018104553, 0.8785827159881592, 1.293686523240467e-06]","[0.45570313930511475, 0.8490911722183228, -0.07285206764936447]","[0.5586773157119751, 0.7060595154762268, -0.09179149568080902]","[0.5164020657539368, 0.5652936100959778, -0.10816999524831772]","[0.4362642765045166, 0.4684287905693054, -0.12248565256595612]","[0.6171548366546631, 0.5259144902229309, -0.03542017191648483]","[0.7262247800827026, 0.3735787570476532, -0.07912635058164597]","[0.7963293194770813, 0.27190887928009033, -0.10811986029148102]","[0.8468804955482483, 0.18620070815086365, -0.1278313845396042]","[0.5050195455551147, 0.4799920916557312, -0.042611781507730484]","[0.5466505289077759, 0.2758267819881439, -0.09952929615974426]","[0.5710211992263794, 0.15228500962257385, -0.14239414036273956]","[0.5833889842033386, 0.04857131838798523, -0.16114655137062073]","[0.3917683959007263, 0.48965150117874146, -0.05912458524107933]","[0.3971613049507141, 0.37817302346229553, -0.1617898941040039]","[0.4039425253868103, 0.4818103015422821, -0.19424571096897125]","[0.4101927876472473, 0.5559368133544922, -0.18353554606437683]","[0.28087112307548523, 0.5349659323692322, -0.07893051207065582]","[0.2933778464794159, 0.4565381109714508, -0.16717886924743652]","[0.3087922930717468, 0.5423834323883057, -0.17567522823810577]","[0.3215358555316925, 0.6160271763801575, -0.15895093977451324]"
"[0.3208377957344055, 0.8665894269943237, 1.4542107464876608e-06]","[0.4514743685722351, 0.845328688621521, -0.09817314147949219]","[0.5523350834846497, 0.700659990310669, -0.11928499490022659]","[0.5058336853981018, 0.5476275682449341, -0.1297614574432373]","[0.42737656831741333, 0.4453180432319641, -0.13436026871204376]","[0.624075174331665, 0.5351574420928955, -0.043944813311100006]","[0.7398291826248169, 0.3842736482620239, -0.08489516377449036]","[0.8098412752151489, 0.28675219416618347, -0.11102943867444992]","[0.8668771982192993, 0.2053842842578888, -0.128121018409729]","[0.5182985663414001, 0.48223182559013367, -0.03956405073404312]","[0.5682162046432495, 0.2768649160861969, -0.09059343487024307]","[0.5922807455062866, 0.15650546550750732, -0.12980595231056213]","[0.6067969799041748, 0.05229061841964722, -0.14490732550621033]","[0.4029284417629242, 0.48167604207992554, -0.04834843799471855]","[0.41699695587158203, 0.3815183639526367, -0.15732483565807343]","[0.40356525778770447, 0.504696786403656, -0.19336238503456116]","[0.397894024848938, 0.5788406133651733, -0.1806345134973526]","[0.2906167805194855, 0.5197810530662537, -0.062132079154253006]","[0.307122141122818, 0.43749651312828064, -0.15858983993530273]","[0.31275734305381775, 0.5320868492126465, -0.16989773511886597]","[0.31080061197280884, 0.601412296295166, -0.15254968404769897]"
"[0.1783861517906189, 0.7649850845336914, 1.3309813766682055e-06]","[0.3154207766056061, 0.7927520275115967, -0.06419569253921509]","[0.4685606360435486, 0.6882546544075012, -0.0785926878452301]","[0.484253466129303, 0.5333012342453003, -0.09252171218395233]","[0.44116050004959106, 0.42047446966171265, -0.10542462766170502]","[0.5992615222930908, 0.5742850303649902, -0.02241368591785431]","[0.7652111053466797, 0.5016669034957886, -0.04914456605911255]","[0.8726613521575928, 0.44898420572280884, -0.06846722960472107]","[0.9572708606719971, 0.3987082839012146, -0.08546338975429535]","[0.5235931873321533, 0.48414820432662964, -0.03401403874158859]","[0.6579232215881348, 0.3402649164199829, -0.07187967747449875]","[0.7444412708282471, 0.24891719222068787, -0.10713336616754532]","[0.8098841309547424, 0.15635323524475098, -0.12588290870189667]","[0.4169214963912964, 0.4429023265838623, -0.05380035564303398]","[0.4809837341308594, 0.32838964462280273, -0.1488559991121292]","[0.43114155530929565, 0.4384888708591461, -0.18127833306789398]","[0.39102405309677124, 0.5076624751091003, -0.1731070727109909]","[0.29171985387802124, 0.43508392572402954, -0.0761898010969162]","[0.35064464807510376, 0.3541763424873352, -0.16983947157859802]","[0.3235996961593628, 0.4506765604019165, -0.18333275616168976]","[0.29354768991470337, 0.5344011783599854, -0.170974001288414]"
"[0.6378347277641296, 0.7874528765678406, 1.1393397016945528e-06]","[0.6953479647636414, 0.6823716163635254, -0.0723506286740303]","[0.6326150298118591, 0.5282455682754517, -0.09106969088315964]","[0.4742145836353302, 0.47926294803619385, -0.10400686413049698]","[0.34422850608825684, 0.4755924642086029, -0.11369254440069199]","[0.5705559253692627, 0.3942946195602417, -0.03271050378680229]","[0.5255979299545288, 0.23600636422634125, -0.06307563185691833]","[0.49628254771232605, 0.14098487794399261, -0.08360697329044342]","[0.4688412547111511, 0.06290781497955322, -0.09929464757442474]","[0.4766395390033722, 0.442960262298584, -0.03221386298537254]","[0.3536832928657532, 0.2856560945510864, -0.07623618096113205]","[0.28763848543167114, 0.1889343559741974, -0.1118495985865593]","[0.22730311751365662, 0.11494383215904236, -0.12906645238399506]","[0.42339736223220825, 0.523358941078186, -0.03973494842648506]","[0.3286159038543701, 0.44133833050727844, -0.13867652416229248]","[0.4056556224822998, 0.49142664670944214, -0.17570628225803375]","[0.45560553669929504, 0.5400466322898865, -0.17194244265556335]","[0.39551103115081787, 0.6202704906463623, -0.0491243377327919]","[0.3616102635860443, 0.5557862520217896, -0.1497224122285843]","[0.449599027633667, 0.6013637185096741, -0.17144310474395752]","[0.5192057490348816, 0.6464868783950806, -0.16468852758407593]"
"[0.6008603572845459, 0.9115004539489746, 1.1686860261761467e-06]","[0.6746686100959778, 0.7944966554641724, -0.08493410795927048]","[0.6599678993225098, 0.6158148646354675, -0.1033400446176529]","[0.5309320092201233, 0.5305691361427307, -0.11486439406871796]","[0.4062967300415039, 0.5058704018592834, -0.12200121581554413]","[0.6251769065856934, 0.44450441002845764, -0.035919759422540665]","[0.6211371421813965, 0.2545766234397888, -0.07375979423522949]","[0.611629068851471, 0.13067734241485596, -0.10175065696239471]","[0.6010768413543701, 0.029208064079284668, -0.1211438849568367]","[0.5102278590202332, 0.46623319387435913, -0.03468767926096916]","[0.4203411340713501, 0.27782970666885376, -0.07624950259923935]","[0.3647631108760834, 0.1660451889038086, -0.11134733259677887]","[0.31093037128448486, 0.0699029266834259, -0.12739261984825134]","[0.4204515516757965, 0.5365776419639587, -0.04513566941022873]","[0.3485906422138214, 0.4568745195865631, -0.13448980450630188]","[0.41364139318466187, 0.5599775314331055, -0.16717194020748138]","[0.4608379006385803, 0.6226468682289124, -0.15914955735206604]","[0.35413655638694763, 0.6342242956161499, -0.06102946400642395]","[0.3000141382217407, 0.5755811333656311, -0.13799750804901123]","[0.35974884033203125, 0.6413108706474304, -0.1474011391401291]","[0.4108472168445587, 0.6930413246154785, -0.13429656624794006]"
"[0.5476856231689453, 0.88746178150177, -1.5726369611002156e-06]","[0.4625520706176758, 0.8663889169692993, -0.06784558296203613]","[0.3850701153278351, 0.7149637341499329, -0.10463301837444305]","[0.3814937174320221, 0.6017863154411316, -0.13934963941574097]","[0.4503946304321289, 0.5643932223320007, -0.17399977147579193]","[0.5258291363716125, 0.5199346542358398, -0.07579804956912994]","[0.4575352072715759, 0.322830468416214, -0.11202376335859299]","[0.4184858798980713, 0.21195748448371887, -0.13057145476341248]","[0.395336389541626, 0.12015235424041748, -0.1488366574048996]","[0.6049570441246033, 0.49274611473083496, -0.0782962441444397]","[0.45227304100990295, 0.2803657054901123, -0.12152019888162613]","[0.3460218906402588, 0.14048078656196594, -0.15057380497455597]","[0.26989924907684326, 0.015640974044799805, -0.17012262344360352]","[0.662125289440155, 0.5085494518280029, -0.08651062846183777]","[0.4656785726547241, 0.41340959072113037, -0.16370944678783417]","[0.4216204583644867, 0.46443501114845276, -0.20444589853286743]","[0.4179137349128723, 0.49988120794296265, -0.2214415967464447]","[0.6966636776924133, 0.5516937375068665, -0.09779546409845352]","[0.5159528255462646, 0.5009111166000366, -0.17721359431743622]","[0.46231645345687866, 0.5423567295074463, -0.20313423871994019]","[0.43682435154914856, 0.5730363130569458, -0.2101738303899765]"
