Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.2705199420452118, 0.8153596520423889, 1.0594256991680595e-06]","[0.43327397108078003, 0.8116869926452637, -0.08311951905488968]","[0.6121570467948914, 0.6792376041412354, -0.1009514331817627]","[0.6357995271682739, 0.5004363059997559, -0.10817074030637741]","[0.5454751253128052, 0.38217693567276, -0.1067599281668663]","[0.6250707507133484, 0.5256160497665405, 0.010044565424323082]","[0.7492008209228516, 0.3910350799560547, 0.006609641946852207]","[0.8275993466377258, 0.30756163597106934, -0.002694112714380026]","[0.8925795555114746, 0.23513871431350708, -0.020011821761727333]","[0.5415167212486267, 0.4455946087837219, 0.01567734405398369]","[0.6244730949401855, 0.2905070185661316, -0.03642144799232483]","[0.611932635307312, 0.3299320340156555, -0.06492813676595688]","[0.5722119808197021, 0.3902242183685303, -0.061529021710157394]","[0.4515867829322815, 0.4041263163089752, 0.0068333568051457405]","[0.5236461758613586, 0.23378640413284302, -0.026323625817894936]","[0.5871895551681519, 0.13511237502098083, -0.06448082625865936]","[0.6277421116828918, 0.052647680044174194, -0.08205989003181458]","[0.351061075925827, 0.39944809675216675, -0.01160504762083292]","[0.3986944556236267, 0.27387624979019165, -0.023953156545758247]","[0.4375957250595093, 0.1972881257534027, -0.042119260877370834]","[0.46867835521698, 0.12247404456138611, -0.05753946676850319]"
"[0.40999835729599, 0.8906257152557373, 1.0211483640887309e-06]","[0.5485228300094604, 0.8407480716705322, -0.10830248892307281]","[0.6512644290924072, 0.6714755296707153, -0.13952293992042542]","[0.624588668346405, 0.5185399651527405, -0.1571190357208252]","[0.5301465392112732, 0.42030903697013855, -0.16575665771961212]","[0.6437109112739563, 0.4782325327396393, -0.0010054860031232238]","[0.6867892742156982, 0.3037777543067932, -0.005898307077586651]","[0.7152186036109924, 0.1869535744190216, -0.017040470615029335]","[0.7302882671356201, 0.09070616960525513, -0.03503721207380295]","[0.5436186194419861, 0.44586771726608276, 0.013474858365952969]","[0.5647718906402588, 0.2760159373283386, -0.038050003349781036]","[0.5612505078315735, 0.33342450857162476, -0.06393467634916306]","[0.5423758625984192, 0.4153013527393341, -0.05686575174331665]","[0.44469761848449707, 0.44435080885887146, 0.008848736062645912]","[0.4541267156600952, 0.2560601830482483, -0.024065591394901276]","[0.479915052652359, 0.13956570625305176, -0.0628603994846344]","[0.4954201281070709, 0.03878304362297058, -0.08095208555459976]","[0.3450891673564911, 0.4785076081752777, -0.00868233386427164]","[0.3374347686767578, 0.33767759799957275, -0.022694654762744904]","[0.3452053666114807, 0.24808114767074585, -0.04337649047374725]","[0.3491290807723999, 0.15919730067253113, -0.061092790216207504]"
"[0.7223129272460938, 0.8848800659179688, 9.775476428330876e-07]","[0.8242071270942688, 0.7674059271812439, -0.10380573570728302]","[0.8263548612594604, 0.5510343909263611, -0.1414484977722168]","[0.7079644799232483, 0.41550788283348083, -0.1651650220155716]","[0.5689058899879456, 0.4001225531101227, -0.1851140707731247]","[0.690036416053772, 0.40308937430381775, -0.02438739687204361]","[0.6467871069908142, 0.23808643221855164, -0.037632595747709274]","[0.6141691207885742, 0.11419755220413208, -0.04903941601514816]","[0.5827478170394897, 0.02649170160293579, -0.0676504597067833]","[0.5688206553459167, 0.4379865527153015, -0.014656489714980125]","[0.47651374340057373, 0.2841656506061554, -0.07174115628004074]","[0.5035181641578674, 0.3198670744895935, -0.0989428162574768]","[0.5466411113739014, 0.3758445978164673, -0.09252797067165375]","[0.477432519197464, 0.49878278374671936, -0.020225854590535164]","[0.3645161986351013, 0.34537750482559204, -0.06528374552726746]","[0.2981311082839966, 0.22767262160778046, -0.11031405627727509]","[0.24037665128707886, 0.13391128182411194, -0.13553856313228607]","[0.4128071069717407, 0.5996753573417664, -0.03523187339305878]","[0.2795937955379486, 0.5440688729286194, -0.07252399623394012]","[0.19701844453811646, 0.501447319984436, -0.1011621505022049]","[0.11804530024528503, 0.45951539278030396, -0.12206894904375076]"
"[0.5690101385116577, 0.8840986490249634, 9.594131142875995e-07]","[0.6962456107139587, 0.760085940361023, -0.08209094405174255]","[0.7336214780807495, 0.5482307076454163, -0.10152024775743484]","[0.6244681477546692, 0.40850406885147095, -0.11382190138101578]","[0.47918879985809326, 0.3972253203392029, -0.11805079132318497]","[0.6304468512535095, 0.40938234329223633, 0.03695638105273247]","[0.6140382885932922, 0.23964007198810577, 0.040901921689510345]","[0.603018045425415, 0.13348251581192017, 0.032130252569913864]","[0.5880848169326782, 0.04589638113975525, 0.013671815395355225]","[0.5120407938957214, 0.41459715366363525, 0.040394607931375504]","[0.4585959315299988, 0.244153693318367, -0.013487083837389946]","[0.4807468354701996, 0.29621168971061707, -0.047084011137485504]","[0.4976344704627991, 0.38211584091186523, -0.043848514556884766]","[0.4150742292404175, 0.449875146150589, 0.02805081196129322]","[0.3427531123161316, 0.27603012323379517, -0.004472956992685795]","[0.3229900896549225, 0.15802572667598724, -0.04809929430484772]","[0.2995297610759735, 0.06880143284797668, -0.06867966800928116]","[0.3414856195449829, 0.520269513130188, 0.005448054056614637]","[0.27845290303230286, 0.4055773913860321, -0.003776854369789362]","[0.24538648128509521, 0.32442706823349, -0.023632025346159935]","[0.21098175644874573, 0.25207334756851196, -0.04154990240931511]"
"[0.7930723428726196, 0.8536863327026367, 9.188734679810295e-07]","[0.8924058675765991, 0.73145991563797, -0.09584065526723862]","[0.8906018733978271, 0.5320329070091248, -0.13400518894195557]","[0.7831828594207764, 0.4209972321987152, -0.15983684360980988]","[0.6492634415626526, 0.46730273962020874, -0.17931798100471497]","[0.7122737765312195, 0.37651029229164124, -0.04759421944618225]","[0.6372279524803162, 0.21726226806640625, -0.06960948556661606]","[0.5925184488296509, 0.11191338300704956, -0.08318545669317245]","[0.5403852462768555, 0.03284010291099548, -0.10574959963560104]","[0.592176616191864, 0.4152340888977051, -0.0500599630177021]","[0.5290526151657104, 0.28709927201271057, -0.14401832222938538]","[0.5950036644935608, 0.3731437623500824, -0.17949078977108002]","[0.6478268504142761, 0.45986223220825195, -0.1724116951227188]","[0.5013086199760437, 0.4838608205318451, -0.06589912623167038]","[0.34707877039909363, 0.3647228479385376, -0.13650935888290405]","[0.2554630935192108, 0.27349716424942017, -0.18984681367874146]","[0.1663665771484375, 0.19363565742969513, -0.21692028641700745]","[0.4349004626274109, 0.5844407677650452, -0.08948574960231781]","[0.2798727750778198, 0.5400426387786865, -0.13545918464660645]","[0.17668411135673523, 0.5151801109313965, -0.16606439650058746]","[0.07087987661361694, 0.47955048084259033, -0.18960027396678925]"
"[0.2282027006149292, 0.7827125191688538, 8.046274047046609e-07]","[0.381457656621933, 0.8102377653121948, -0.08191564679145813]","[0.5861817002296448, 0.7389565706253052, -0.09877392649650574]","[0.672589123249054, 0.5948061347007751, -0.10611069202423096]","[0.6552849411964417, 0.4597417712211609, -0.10663758218288422]","[0.637180745601654, 0.5762896537780762, 0.013954819180071354]","[0.7676254510879517, 0.46939152479171753, 0.013182368129491806]","[0.8538296818733215, 0.4071292281150818, 0.003356603207066655]","[0.9201886057853699, 0.34465891122817993, -0.015582742169499397]","[0.5743994116783142, 0.4886157214641571, 0.019970841705799103]","[0.6838261485099792, 0.3530474901199341, -0.028968971222639084]","[0.6717196702957153, 0.3897293508052826, -0.06406348943710327]","[0.6241085529327393, 0.43563246726989746, -0.06989309936761856]","[0.4959469437599182, 0.4276772439479828, 0.011782306246459484]","[0.5963814854621887, 0.2645297050476074, -0.025876503437757492]","[0.6712253093719482, 0.16971716284751892, -0.07397238165140152]","[0.7214658856391907, 0.08686697483062744, -0.1020514965057373]","[0.3975154757499695, 0.3968084454536438, -0.005117292981594801]","[0.4410889148712158, 0.2670762836933136, -0.026876259595155716]","[0.46959352493286133, 0.18699786067008972, -0.054215990006923676]","[0.4962341785430908, 0.10922470688819885, -0.07797497510910034]"
"[0.6373851299285889, 0.9261924028396606, 1.2310813417570898e-06]","[0.7685967087745667, 0.8567125201225281, -0.11313463002443314]","[0.8311741948127747, 0.6723623275756836, -0.1520235389471054]","[0.7223631143569946, 0.5442115664482117, -0.17314781248569489]","[0.5629180073738098, 0.5519511699676514, -0.1851973831653595]","[0.7076874375343323, 0.4481857120990753, -0.06547635793685913]","[0.6961172223091125, 0.2691981792449951, -0.09133252501487732]","[0.6831907033920288, 0.1527169644832611, -0.10983020812273026]","[0.6677703857421875, 0.05143612623214722, -0.13760867714881897]","[0.5751832127571106, 0.44366732239723206, -0.05497947335243225]","[0.5399320721626282, 0.30702799558639526, -0.15083111822605133]","[0.5635470151901245, 0.4121571183204651, -0.19478760659694672]","[0.5881819128990173, 0.5100393891334534, -0.19817347824573517]","[0.47014689445495605, 0.4850631356239319, -0.05743982642889023]","[0.358729749917984, 0.33611607551574707, -0.12960146367549896]","[0.29277563095092773, 0.24366416037082672, -0.18070842325687408]","[0.23386552929878235, 0.1567564308643341, -0.20487456023693085]","[0.38275036215782166, 0.5605959892272949, -0.06943872570991516]","[0.27715492248535156, 0.449313223361969, -0.11488424241542816]","[0.20284339785575867, 0.37967681884765625, -0.14701208472251892]","[0.1303921937942505, 0.2961464822292328, -0.17070917785167694]"
"[0.7402727603912354, 0.8185935020446777, 1.2386891512505827e-06]","[0.8137352466583252, 0.6738608479499817, -0.09059813618659973]","[0.7694461941719055, 0.45678186416625977, -0.11125998198986053]","[0.6211177706718445, 0.35674116015434265, -0.11968052387237549]","[0.4679119884967804, 0.3692920506000519, -0.11765126138925552]","[0.6443601846694946, 0.3608874976634979, -0.024139240384101868]","[0.5732980370521545, 0.17114314436912537, -0.044524677097797394]","[0.5277508497238159, 0.04236263036727905, -0.05845407769083977]","[0.49563634395599365, -0.06232830882072449, -0.07822272181510925]","[0.5274457931518555, 0.3945947289466858, -0.019299980252981186]","[0.4399893879890442, 0.2776392996311188, -0.08648227155208588]","[0.4707414507865906, 0.3226807713508606, -0.11523311585187912]","[0.5040918588638306, 0.3726087808609009, -0.11329620331525803]","[0.4473791718482971, 0.4621504247188568, -0.029524322599172592]","[0.32235121726989746, 0.3231436014175415, -0.08782027661800385]","[0.25187039375305176, 0.23700149357318878, -0.1323258876800537]","[0.1843504011631012, 0.1572416126728058, -0.1528460532426834]","[0.39718395471572876, 0.5635097622871399, -0.0489347018301487]","[0.27829042077064514, 0.49422043561935425, -0.09088612347841263]","[0.20093977451324463, 0.44500887393951416, -0.12077421694993973]","[0.11952921748161316, 0.3950466513633728, -0.1411624550819397]"
"[0.4815804362297058, 0.887026309967041, 6.083854486860218e-07]","[0.6252875328063965, 0.8140709400177002, -0.08526017516851425]","[0.7307075262069702, 0.6192002892494202, -0.10559806227684021]","[0.7012662887573242, 0.45729416608810425, -0.11511316895484924]","[0.5903071761131287, 0.3910089433193207, -0.11913363635540009]","[0.649702787399292, 0.4555721879005432, 0.0016314380336552858]","[0.6760649085044861, 0.2879740297794342, -0.00682447524741292]","[0.6890835762023926, 0.17947450280189514, -0.019945718348026276]","[0.6916588544845581, 0.0848548412322998, -0.04089602455496788]","[0.5438993573188782, 0.43784481287002563, 0.006468616425991058]","[0.5329424142837524, 0.2533279061317444, -0.05598456785082817]","[0.5552733540534973, 0.30440419912338257, -0.09133805334568024]","[0.5660880208015442, 0.3913377821445465, -0.0906197801232338]","[0.4461126923561096, 0.45075222849845886, -0.002705788239836693]","[0.415499210357666, 0.2624783217906952, -0.04591949284076691]","[0.409411758184433, 0.1387932300567627, -0.08863937854766846]","[0.3952418863773346, 0.03873640298843384, -0.11062001436948776]","[0.35393884778022766, 0.4983980357646942, -0.020589778199791908]","[0.302306205034256, 0.3722442388534546, -0.046435799449682236]","[0.27288174629211426, 0.28927791118621826, -0.06986505538225174]","[0.2400577962398529, 0.20768152177333832, -0.0891355574131012]"
"[0.7173842191696167, 0.8266429901123047, 9.352901884085441e-07]","[0.7715239524841309, 0.6606501340866089, -0.08073945343494415]","[0.7162028551101685, 0.4524378180503845, -0.09845508635044098]","[0.5686189532279968, 0.36132723093032837, -0.10854472219944]","[0.43248721957206726, 0.3935003876686096, -0.10908196121454239]","[0.5609095692634583, 0.38690629601478577, 0.022723466157913208]","[0.47358405590057373, 0.23217928409576416, 0.020482370629906654]","[0.4153479337692261, 0.1394278109073639, 0.01100501511245966]","[0.36554205417633057, 0.05998426675796509, -0.0064125084318220615]","[0.4660627841949463, 0.43807846307754517, 0.025612587109208107]","[0.35044431686401367, 0.30822160840034485, -0.025873038917779922]","[0.3847265839576721, 0.3321930170059204, -0.054255321621894836]","[0.43200790882110596, 0.3871821463108063, -0.05122185871005058]","[0.4006805419921875, 0.5083135962486267, 0.012617342174053192]","[0.2590760886669159, 0.3850109875202179, -0.023300547152757645]","[0.18299445509910583, 0.2923438847064972, -0.06354159861803055]","[0.12400773167610168, 0.2249031513929367, -0.08160267025232315]","[0.3649026155471802, 0.6003042459487915, -0.010717653669416904]","[0.2569510340690613, 0.5202032327651978, -0.024039817973971367]","[0.189255952835083, 0.4595615267753601, -0.045045122504234314]","[0.12817826867103577, 0.40706032514572144, -0.06294235587120056]"
