Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.6186032295227051, 0.8206799030303955, 1.0154785741178785e-06]","[0.6899821162223816, 0.7084629535675049, -0.06721451878547668]","[0.6704444289207458, 0.5443603992462158, -0.08332732319831848]","[0.5405110716819763, 0.4678940176963806, -0.08936064690351486]","[0.41551733016967773, 0.4524585008621216, -0.09568656980991364]","[0.5874484777450562, 0.41003695130348206, -0.05075552314519882]","[0.5524022579193115, 0.2394903302192688, -0.07002263516187668]","[0.5279513597488403, 0.13793160021305084, -0.08964763581752777]","[0.5077182650566101, 0.04571619629859924, -0.10826242715120316]","[0.4929129481315613, 0.42515888810157776, -0.04681329056620598]","[0.4281659722328186, 0.2514621615409851, -0.05720352381467819]","[0.3922886848449707, 0.14974036812782288, -0.08294767141342163]","[0.3628300428390503, 0.06697940826416016, -0.106763556599617]","[0.4239073097705841, 0.47298336029052734, -0.04961555451154709]","[0.32652851939201355, 0.3175877332687378, -0.0867144837975502]","[0.2814701497554779, 0.22996337711811066, -0.1316210925579071]","[0.241653710603714, 0.1639726608991623, -0.16293610632419586]","[0.3735179901123047, 0.5447503924369812, -0.056775808334350586]","[0.32821157574653625, 0.42633384466171265, -0.09994927793741226]","[0.364035964012146, 0.43580520153045654, -0.11514798551797867]","[0.40004247426986694, 0.47509604692459106, -0.12392989546060562]"
"[0.3371749818325043, 0.8652433753013611, 1.9120930119242985e-06]","[0.4596608877182007, 0.8471642136573792, -0.08253835886716843]","[0.558262825012207, 0.7069463729858398, -0.10176551342010498]","[0.49710968136787415, 0.5573498010635376, -0.10312780737876892]","[0.4050639271736145, 0.45849645137786865, -0.1054813414812088]","[0.6118099093437195, 0.5356149673461914, -0.08430901169776917]","[0.7392922043800354, 0.39971819519996643, -0.1162271499633789]","[0.8115805387496948, 0.313551127910614, -0.14155857264995575]","[0.8780338764190674, 0.23196172714233398, -0.1623658835887909]","[0.5088573098182678, 0.48014211654663086, -0.08146422356367111]","[0.5951540470123291, 0.2849537134170532, -0.1058426946401596]","[0.6434232592582703, 0.17919450998306274, -0.1419333666563034]","[0.6869267225265503, 0.08074656128883362, -0.16666068136692047]","[0.4083455204963684, 0.47729572653770447, -0.08387041091918945]","[0.430037260055542, 0.2978019714355469, -0.1453293412923813]","[0.4611981213092804, 0.2250073254108429, -0.19579237699508667]","[0.49101847410202026, 0.14248302578926086, -0.22388607263565063]","[0.3041360676288605, 0.5237745642662048, -0.08943072706460953]","[0.33807173371315, 0.4485229551792145, -0.15342260897159576]","[0.3691166341304779, 0.5315065979957581, -0.1611609160900116]","[0.3775562644004822, 0.6065405011177063, -0.15869328379631042]"
"[0.2915123403072357, 0.8625307679176331, 1.7694691223368864e-06]","[0.4055267572402954, 0.8619644641876221, -0.11009655892848969]","[0.5025050640106201, 0.7219578623771667, -0.15140271186828613]","[0.4682403802871704, 0.5718770027160645, -0.1783287227153778]","[0.3938845098018646, 0.453512042760849, -0.19976221024990082]","[0.5469678044319153, 0.5483534932136536, -0.07298295944929123]","[0.7148457169532776, 0.4426572918891907, -0.1318759322166443]","[0.8064167499542236, 0.3803333044052124, -0.18205589056015015]","[0.8687511682510376, 0.31795281171798706, -0.2170129269361496]","[0.45741188526153564, 0.47758156061172485, -0.05862763524055481]","[0.582611083984375, 0.3096436858177185, -0.10956765711307526]","[0.6632647514343262, 0.18227899074554443, -0.1501084715127945]","[0.7280142307281494, 0.07754659652709961, -0.18037299811840057]","[0.35365042090415955, 0.46832525730133057, -0.05913173407316208]","[0.39203280210494995, 0.3138977885246277, -0.14127177000045776]","[0.43511274456977844, 0.29926812648773193, -0.18004131317138672]","[0.45926594734191895, 0.30447202920913696, -0.19423383474349976]","[0.24599404633045197, 0.492900550365448, -0.06681118905544281]","[0.27363768219947815, 0.36134105920791626, -0.14821311831474304]","[0.3112618327140808, 0.37932366132736206, -0.16664132475852966]","[0.3344566822052002, 0.43049049377441406, -0.16976605355739594]"
"[0.38232195377349854, 0.8501396179199219, 1.2420227903930936e-06]","[0.4983574151992798, 0.8108550310134888, -0.08835426717996597]","[0.565466046333313, 0.6951783299446106, -0.10432823747396469]","[0.4925112724304199, 0.5238262414932251, -0.10064022988080978]","[0.4029785990715027, 0.43211859464645386, -0.09473715722560883]","[0.6386950016021729, 0.5015151500701904, -0.06727952510118484]","[0.7459913492202759, 0.34091007709503174, -0.07923389226198196]","[0.7965922951698303, 0.24862945079803467, -0.09302184730768204]","[0.8427873253822327, 0.16942059993743896, -0.10780096054077148]","[0.5472150444984436, 0.4420468509197235, -0.05240984261035919]","[0.6275126338005066, 0.26024532318115234, -0.054750774055719376]","[0.6688050031661987, 0.15980949997901917, -0.08142095059156418]","[0.7085254788398743, 0.07806017994880676, -0.10399556905031204]","[0.45242705941200256, 0.4334425628185272, -0.04555579647421837]","[0.4884990453720093, 0.2391645908355713, -0.07750239968299866]","[0.5112470388412476, 0.13902318477630615, -0.12990185618400574]","[0.5346285104751587, 0.04833748936653137, -0.164338156580925]","[0.34482383728027344, 0.4798005521297455, -0.043737124651670456]","[0.3829571604728699, 0.32182633876800537, -0.07331224530935287]","[0.40730011463165283, 0.34954145550727844, -0.08015729486942291]","[0.4095737338066101, 0.4133393466472626, -0.08286152780056]"
"[0.26565513014793396, 0.781180739402771, 1.6828140587676899e-06]","[0.3936375379562378, 0.760596752166748, -0.08816547691822052]","[0.48796457052230835, 0.6411941647529602, -0.11325423419475555]","[0.43414372205734253, 0.4854666590690613, -0.12403590232133865]","[0.35349276661872864, 0.3857368528842926, -0.13344770669937134]","[0.5697295665740967, 0.4720982015132904, -0.06835880130529404]","[0.7159172296524048, 0.35796552896499634, -0.0884564146399498]","[0.802376389503479, 0.28592127561569214, -0.10885298997163773]","[0.872484564781189, 0.21608379483222961, -0.12908631563186646]","[0.4706459641456604, 0.399713933467865, -0.05640818178653717]","[0.540155291557312, 0.2187446802854538, -0.06540144979953766]","[0.5751976370811462, 0.11973321437835693, -0.09275075048208237]","[0.6036726236343384, 0.03363126516342163, -0.11718026548624039]","[0.37311655282974243, 0.3886449337005615, -0.052222248166799545]","[0.3919858932495117, 0.21109284460544586, -0.09309417009353638]","[0.4064982533454895, 0.11545449495315552, -0.14319713413715363]","[0.4132240116596222, 0.031240612268447876, -0.17697085440158844]","[0.27819404006004333, 0.4228948950767517, -0.05361859127879143]","[0.32176464796066284, 0.3136969208717346, -0.10610216856002808]","[0.3526144027709961, 0.3514643609523773, -0.1256757527589798]","[0.3641279339790344, 0.4086877405643463, -0.13446135818958282]"
"[0.7012158632278442, 0.7242194414138794, 1.216922669300402e-06]","[0.740380048751831, 0.605868399143219, -0.07045630365610123]","[0.6756324172019958, 0.46997886896133423, -0.09181589633226395]","[0.5260376930236816, 0.4505929946899414, -0.10115127265453339]","[0.4084358513355255, 0.485517293214798, -0.11225632578134537]","[0.5424960851669312, 0.37968629598617554, -0.06865175068378448]","[0.4497053027153015, 0.23236189782619476, -0.09322352707386017]","[0.39236488938331604, 0.14728976786136627, -0.1130322739481926]","[0.3386327028274536, 0.07309791445732117, -0.13045211136341095]","[0.459916353225708, 0.43102923035621643, -0.06384662538766861]","[0.3404712677001953, 0.2869398295879364, -0.08446923643350601]","[0.27441737055778503, 0.20301394164562225, -0.11416543275117874]","[0.2177896350622177, 0.13362017273902893, -0.13726355135440826]","[0.4157586395740509, 0.49922943115234375, -0.0639236569404602]","[0.2754189670085907, 0.4008249342441559, -0.10778941214084625]","[0.20153558254241943, 0.33312276005744934, -0.15480196475982666]","[0.14118680357933044, 0.281339168548584, -0.18588846921920776]","[0.39496010541915894, 0.5852491855621338, -0.06733876466751099]","[0.31244128942489624, 0.49910396337509155, -0.1161968857049942]","[0.35196706652641296, 0.4935099482536316, -0.13144482672214508]","[0.4023914635181427, 0.5091874003410339, -0.13844166696071625]"
"[0.6473805904388428, 0.8429888486862183, 1.493081185799383e-06]","[0.6954039335250854, 0.7268065214157104, -0.08575862646102905]","[0.635942280292511, 0.5629616975784302, -0.09897255897521973]","[0.4662630558013916, 0.5191172361373901, -0.09488311409950256]","[0.33301782608032227, 0.5344924330711365, -0.08940216898918152]","[0.5579898357391357, 0.42844513058662415, -0.056848809123039246]","[0.5236294865608215, 0.24981378018856049, -0.06907042860984802]","[0.4982384741306305, 0.1475878357887268, -0.08064144849777222]","[0.477915495634079, 0.0512445867061615, -0.09473752230405807]","[0.4518491327762604, 0.4655187129974365, -0.046830933541059494]","[0.3453156352043152, 0.2982933521270752, -0.04857954382896423]","[0.28361302614212036, 0.20688048005104065, -0.07199731469154358]","[0.23212850093841553, 0.12881594896316528, -0.09177666157484055]","[0.38647782802581787, 0.5321085453033447, -0.04573784023523331]","[0.245295912027359, 0.3978652358055115, -0.09794608503580093]","[0.17250996828079224, 0.32445836067199707, -0.15904143452644348]","[0.10414302349090576, 0.2493610978126526, -0.19700303673744202]","[0.35981878638267517, 0.6247058510780334, -0.04842514172196388]","[0.30750373005867004, 0.549015998840332, -0.11963330209255219]","[0.37145522236824036, 0.5885509848594666, -0.1463620364665985]","[0.42387449741363525, 0.6436587572097778, -0.15754586458206177]"
"[0.6517747640609741, 0.7840185165405273, 1.2274216487639933e-06]","[0.7124302387237549, 0.6813119053840637, -0.09337245672941208]","[0.67496657371521, 0.5554105639457703, -0.1168750524520874]","[0.4998939633369446, 0.4948011636734009, -0.11965757608413696]","[0.3674842119216919, 0.5002021789550781, -0.12015081197023392]","[0.5986585021018982, 0.38297173380851746, -0.07566101104021072]","[0.5532578825950623, 0.19942085444927216, -0.09263116866350174]","[0.5224765539169312, 0.10581204295158386, -0.1078818291425705]","[0.4961419403553009, 0.02843451499938965, -0.12207160145044327]","[0.49116218090057373, 0.4102596640586853, -0.05796539783477783]","[0.41282811760902405, 0.23133474588394165, -0.06596177071332932]","[0.3736926317214966, 0.13527189195156097, -0.09258069843053818]","[0.34442129731178284, 0.05886244773864746, -0.1132243350148201]","[0.4192441701889038, 0.47314873337745667, -0.048579324036836624]","[0.3022507429122925, 0.3216090798377991, -0.08444622904062271]","[0.24477539956569672, 0.22599570453166962, -0.14061950147151947]","[0.19573691487312317, 0.14445246756076813, -0.1776410937309265]","[0.3765803277492523, 0.5747985243797302, -0.04365329071879387]","[0.28891390562057495, 0.45499464869499207, -0.08049982786178589]","[0.32310613989830017, 0.4472311735153198, -0.09447628259658813]","[0.3718905448913574, 0.4756290018558502, -0.10147116333246231]"
"[0.4882856607437134, 0.8460808992385864, 7.725403179392742e-07]","[0.5850414633750916, 0.7599130272865295, -0.07711254805326462]","[0.6180424094200134, 0.5853317975997925, -0.09088341146707535]","[0.51932692527771, 0.4648997485637665, -0.09190661460161209]","[0.39734435081481934, 0.40791985392570496, -0.09034915268421173]","[0.6172000765800476, 0.44122254848480225, -0.040815409272909164]","[0.6478314399719238, 0.2703898549079895, -0.05380077660083771]","[0.6584464311599731, 0.16786478459835052, -0.0703205019235611]","[0.6674707531929016, 0.07598882913589478, -0.0889287143945694]","[0.5234362483024597, 0.41949620842933655, -0.03113297000527382]","[0.5212509036064148, 0.2380511462688446, -0.036971867084503174]","[0.5204130411148071, 0.12992751598358154, -0.06196403130888939]","[0.5195335745811462, 0.04427334666252136, -0.08774470537900925]","[0.43716055154800415, 0.4390822947025299, -0.031067537143826485]","[0.41220623254776, 0.26909497380256653, -0.0669933557510376]","[0.4046761989593506, 0.16860848665237427, -0.11921146512031555]","[0.3908669948577881, 0.08715173602104187, -0.15799136459827423]","[0.3653223216533661, 0.48759472370147705, -0.036843191832304]","[0.36604219675064087, 0.3840305209159851, -0.08529707789421082]","[0.3879649043083191, 0.40032854676246643, -0.11243972927331924]","[0.3960203528404236, 0.4340391159057617, -0.13171514868736267]"
"[0.5446630120277405, 0.9058632850646973, 1.6753419913584366e-06]","[0.6392464637756348, 0.8177800178527832, -0.0899159237742424]","[0.6359549164772034, 0.6465115547180176, -0.10760612785816193]","[0.49123644828796387, 0.5443120002746582, -0.10472951084375381]","[0.3588290214538574, 0.5173147320747375, -0.10008491575717926]","[0.6030141711235046, 0.4834565818309784, -0.08915670216083527]","[0.6150926351547241, 0.2869862914085388, -0.11693301051855087]","[0.6116223335266113, 0.16845247149467468, -0.13801418244838715]","[0.6161108016967773, 0.05915415287017822, -0.15583834052085876]","[0.5011256337165833, 0.4823606014251709, -0.07983823120594025]","[0.4974001944065094, 0.27480536699295044, -0.09011360257863998]","[0.4877660274505615, 0.1550561785697937, -0.11521973460912704]","[0.4773239195346832, 0.0465238094329834, -0.13450275361537933]","[0.4181697964668274, 0.520639181137085, -0.07834427803754807]","[0.3326463997364044, 0.35635441541671753, -0.13027086853981018]","[0.2927396297454834, 0.27339595556259155, -0.18264438211917877]","[0.2596494257450104, 0.17693260312080383, -0.21317997574806213]","[0.35512518882751465, 0.601243257522583, -0.0820881575345993]","[0.33057716488838196, 0.544182538986206, -0.14056053757667542]","[0.3896380662918091, 0.6144167184829712, -0.15474672615528107]","[0.42635899782180786, 0.6843137145042419, -0.15854640305042267]"
