Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.280725359916687, 0.8596919775009155, 1.0535961791902082e-06]","[0.4645674526691437, 0.8139704465866089, -0.08041198551654816]","[0.6284387707710266, 0.6828075051307678, -0.09519311040639877]","[0.7525095343589783, 0.5810419917106628, -0.10559925436973572]","[0.8676924109458923, 0.5633676052093506, -0.11465482413768768]","[0.515746533870697, 0.4281691312789917, 0.006691372022032738]","[0.5861109495162964, 0.2802709639072418, 0.004441192839294672]","[0.6188851594924927, 0.1919955611228943, -0.013260822743177414]","[0.6393486261367798, 0.1138390302658081, -0.03523661941289902]","[0.4086875319480896, 0.3957914113998413, 0.016434431076049805]","[0.4346875846385956, 0.21463316679000854, 0.02157163806259632]","[0.4543585181236267, 0.11298465728759766, -0.0063867452554404736]","[0.46720463037490845, 0.02539849281311035, -0.03512195125222206]","[0.3075332045555115, 0.4066295623779297, 0.01269734837114811]","[0.31143417954444885, 0.23758600652217865, 0.0028977759648114443]","[0.32416021823883057, 0.14175856113433838, -0.03136206418275833]","[0.33719176054000854, 0.055007755756378174, -0.061615899205207825]","[0.20830979943275452, 0.44932442903518677, -0.0011021692771464586]","[0.17677590250968933, 0.31444358825683594, -0.021740185096859932]","[0.16227766871452332, 0.22910912334918976, -0.04282192513346672]","[0.1604243516921997, 0.14924737811088562, -0.060551416128873825]"
"[0.221034973859787, 0.8121672868728638, 1.2337812904661405e-06]","[0.3933131694793701, 0.8394676446914673, -0.09866491705179214]","[0.5795152187347412, 0.7730211615562439, -0.12046807259321213]","[0.7184187769889832, 0.6866426467895508, -0.12890887260437012]","[0.8360718488693237, 0.6492487788200378, -0.13507920503616333]","[0.5772159695625305, 0.5057913661003113, -0.05575641244649887]","[0.7049749493598938, 0.37543004751205444, -0.07853701710700989]","[0.7824439406394958, 0.28844067454338074, -0.10200974345207214]","[0.8419165015220642, 0.21408256888389587, -0.12468458712100983]","[0.4933164119720459, 0.42783984541893005, -0.037202540785074234]","[0.6015194654464722, 0.26336193084716797, -0.05468030646443367]","[0.6706020832061768, 0.16247114539146423, -0.08464214950799942]","[0.7243057489395142, 0.08085116744041443, -0.11014533787965775]","[0.39647117257118225, 0.3972662091255188, -0.030723504722118378]","[0.4716525673866272, 0.23374822735786438, -0.06069551035761833]","[0.5284280180931091, 0.13914066553115845, -0.10056595504283905]","[0.5819599628448486, 0.05803301930427551, -0.1310880035161972]","[0.28571224212646484, 0.40368157625198364, -0.03363882005214691]","[0.30462703108787537, 0.26822665333747864, -0.07585973292589188]","[0.32144981622695923, 0.18211302161216736, -0.10782554000616074]","[0.3508874177932739, 0.10328900814056396, -0.1293787956237793]"
"[0.45370739698410034, 0.9554386138916016, 9.87836642707407e-07]","[0.6104271411895752, 0.8540131449699402, -0.08799024671316147]","[0.7297308444976807, 0.66285640001297, -0.10664813220500946]","[0.814124584197998, 0.5078410506248474, -0.11696146428585052]","[0.9029525518417358, 0.41749802231788635, -0.12680858373641968]","[0.542884111404419, 0.47369205951690674, -0.050579022616147995]","[0.5692122578620911, 0.2884719967842102, -0.07207939773797989]","[0.579134464263916, 0.17888647317886353, -0.09495117515325546]","[0.5776316523551941, 0.08560064435005188, -0.11982876062393188]","[0.42760658264160156, 0.4651135504245758, -0.04420240968465805]","[0.40954774618148804, 0.26511651277542114, -0.06138920411467552]","[0.39971014857292175, 0.14567285776138306, -0.09384701400995255]","[0.3799650967121124, 0.04679131507873535, -0.12404931336641312]","[0.3307632505893707, 0.5057250261306763, -0.049520861357450485]","[0.2726028263568878, 0.3162487745285034, -0.08385229855775833]","[0.24146074056625366, 0.2051534652709961, -0.12890979647636414]","[0.21168839931488037, 0.10599082708358765, -0.165394589304924]","[0.24597787857055664, 0.5832810997962952, -0.06340453028678894]","[0.14972177147865295, 0.46392402052879333, -0.1130715161561966]","[0.08626914024353027, 0.38520610332489014, -0.15127862989902496]","[0.036889076232910156, 0.3059448301792145, -0.1789807230234146]"
"[0.418242871761322, 0.9737727642059326, 7.551913085990236e-07]","[0.5778834819793701, 0.8643589019775391, -0.08843407779932022]","[0.7009596824645996, 0.673926591873169, -0.10464528948068619]","[0.7820306420326233, 0.5181904435157776, -0.11288540065288544]","[0.8631110191345215, 0.41775041818618774, -0.11977098137140274]","[0.5185768604278564, 0.48580771684646606, -0.041623469442129135]","[0.543963611125946, 0.29587361216545105, -0.06456974148750305]","[0.5499334335327148, 0.18643632531166077, -0.08971845358610153]","[0.5487369298934937, 0.09199512004852295, -0.11558715999126434]","[0.4067784249782562, 0.47661256790161133, -0.0321430079638958]","[0.3891746997833252, 0.2752181887626648, -0.04942520707845688]","[0.38187170028686523, 0.1539393961429596, -0.08329197019338608]","[0.3657624125480652, 0.053273022174835205, -0.11607388406991959]","[0.31060105562210083, 0.5138322114944458, -0.03533360734581947]","[0.26490119099617004, 0.32195234298706055, -0.06781996041536331]","[0.24260038137435913, 0.20994427800178528, -0.11076737940311432]","[0.22069096565246582, 0.11030268669128418, -0.1466466635465622]","[0.22475466132164001, 0.5836272239685059, -0.047659918665885925]","[0.14665931463241577, 0.45764026045799255, -0.09251922369003296]","[0.09941825270652771, 0.3733750283718109, -0.127889022231102]","[0.06467291712760925, 0.2913598120212555, -0.15491436421871185]"
"[0.512587308883667, 0.9251260757446289, 8.289489414892159e-07]","[0.6621057391166687, 0.8275556564331055, -0.07679780572652817]","[0.7518340349197388, 0.6532466411590576, -0.08634257316589355]","[0.7895473837852478, 0.5030055642127991, -0.08993703126907349]","[0.8332511782646179, 0.3961643874645233, -0.09235308319330215]","[0.5839303731918335, 0.4493308663368225, -0.029507622122764587]","[0.5989235043525696, 0.2684832215309143, -0.0502924807369709]","[0.602801501750946, 0.16062027215957642, -0.07273447513580322]","[0.5991313457489014, 0.07178208231925964, -0.09410860389471054]","[0.4745289087295532, 0.4422052204608917, -0.02372651919722557]","[0.4477275013923645, 0.24405477941036224, -0.039808742702007294]","[0.4320383071899414, 0.12363165616989136, -0.06841308623552322]","[0.41307637095451355, 0.02833697199821472, -0.09358226507902145]","[0.3834889233112335, 0.48178985714912415, -0.0297642070800066]","[0.3333146274089813, 0.3020564913749695, -0.05970442295074463]","[0.31290918588638306, 0.19127967953681946, -0.09784681349992752]","[0.2961289584636688, 0.09426453709602356, -0.12746648490428925]","[0.30308401584625244, 0.5591367483139038, -0.044261615723371506]","[0.2247440218925476, 0.4374385178089142, -0.0870552733540535]","[0.1778714656829834, 0.3548666834831238, -0.11881579458713531]","[0.14333459734916687, 0.2752535939216614, -0.14078354835510254]"
"[0.18886849284172058, 0.8154643774032593, 1.2077350675099296e-06]","[0.3716298043727875, 0.8329950571060181, -0.08312343806028366]","[0.5731228590011597, 0.7546221017837524, -0.10013978183269501]","[0.7264407873153687, 0.6856851577758789, -0.10925783962011337]","[0.8474128246307373, 0.6712621450424194, -0.11778037995100021]","[0.5463259220123291, 0.5004721283912659, -0.03799436613917351]","[0.6737534403800964, 0.375680536031723, -0.05700509622693062]","[0.7507504820823669, 0.29668712615966797, -0.08110141009092331]","[0.8098200559616089, 0.22464698553085327, -0.10588864237070084]","[0.46203193068504333, 0.4236393868923187, -0.03139165788888931]","[0.5719161033630371, 0.26408684253692627, -0.04541931673884392]","[0.6425798535346985, 0.16528856754302979, -0.077376589179039]","[0.6945794224739075, 0.07870009541511536, -0.10616980493068695]","[0.3650233745574951, 0.39274105429649353, -0.036427129060029984]","[0.43939563632011414, 0.22345992922782898, -0.06231846287846565]","[0.4927772283554077, 0.12674343585968018, -0.10168938338756561]","[0.5397405624389648, 0.039625972509384155, -0.13388438522815704]","[0.25239792466163635, 0.397328644990921, -0.050428491085767746]","[0.2615736126899719, 0.24979406595230103, -0.08798208832740784]","[0.27351129055023193, 0.15216922760009766, -0.11781705915927887]","[0.2967313826084137, 0.060873836278915405, -0.14012768864631653]"
"[0.6326335668563843, 0.9481275081634521, -4.026160524972511e-07]","[0.8069291710853577, 0.7922408580780029, -0.07988958060741425]","[0.8409819006919861, 0.5726375579833984, -0.0845622643828392]","[0.7781901359558105, 0.3775728940963745, -0.08043407648801804]","[0.7681607604026794, 0.2576589584350586, -0.0811009556055069]","[0.5800504088401794, 0.45827174186706543, -0.03896564617753029]","[0.46990275382995605, 0.2828245759010315, -0.07227218896150589]","[0.38288721442222595, 0.19550171494483948, -0.11213402450084686]","[0.3027355968952179, 0.114908367395401, -0.1474689245223999]","[0.46270421147346497, 0.535829484462738, -0.031144309788942337]","[0.3024749457836151, 0.38350653648376465, -0.06642696261405945]","[0.20348867774009705, 0.29825353622436523, -0.12991951406002045]","[0.11386090517044067, 0.22351868450641632, -0.18532413244247437]","[0.39886853098869324, 0.6310380697250366, -0.031795673072338104]","[0.23353609442710876, 0.5247875452041626, -0.08845100551843643]","[0.13152199983596802, 0.4597521424293518, -0.1511397361755371]","[0.04207092523574829, 0.3943746089935303, -0.19692349433898926]","[0.36597490310668945, 0.744430422782898, -0.03816409036517143]","[0.23126906156539917, 0.6874396204948425, -0.09161379188299179]","[0.1453348994255066, 0.657878041267395, -0.12333635985851288]","[0.07186049222946167, 0.6195783019065857, -0.14700333774089813]"
"[0.6428409814834595, 0.8466955423355103, 9.892363550534355e-07]","[0.7209007143974304, 0.6803500652313232, -0.09489088505506516]","[0.7390969395637512, 0.4817298948764801, -0.11816580593585968]","[0.7361205816268921, 0.3151993751525879, -0.13149598240852356]","[0.7405047416687012, 0.18561992049217224, -0.14258252084255219]","[0.5018565654754639, 0.4063263535499573, -0.03767585754394531]","[0.4355047047138214, 0.23667383193969727, -0.05571233853697777]","[0.393724262714386, 0.14195393025875092, -0.0797472670674324]","[0.35166501998901367, 0.05955258011817932, -0.10449934005737305]","[0.408669650554657, 0.4524824321269989, -0.021450532600283623]","[0.30151426792144775, 0.3049696981906891, -0.030136605724692345]","[0.24343572556972504, 0.21473781764507294, -0.06056741625070572]","[0.19107553362846375, 0.14129440486431122, -0.09050056338310242]","[0.3474692404270172, 0.5294854044914246, -0.018305579200387]","[0.22949618101119995, 0.4083135426044464, -0.038274120539426804]","[0.16652199625968933, 0.33002567291259766, -0.07681668549776077]","[0.10864147543907166, 0.25623011589050293, -0.11135314404964447]","[0.31218183040618896, 0.6281341910362244, -0.025426940992474556]","[0.19471141695976257, 0.5777267813682556, -0.05782859027385712]","[0.11936929821968079, 0.5397286415100098, -0.08667299151420593]","[0.05473810434341431, 0.4958820044994354, -0.10980001091957092]"
"[0.6217283010482788, 0.9549506902694702, 6.638049967477855e-07]","[0.7293955087661743, 0.7883858680725098, -0.10056643187999725]","[0.7624685764312744, 0.5762984156608582, -0.12144077569246292]","[0.7782200574874878, 0.396774023771286, -0.13280226290225983]","[0.7943333387374878, 0.2597786784172058, -0.14303702116012573]","[0.5039749145507812, 0.45845210552215576, -0.032344430685043335]","[0.4298411011695862, 0.28139370679855347, -0.05083993077278137]","[0.37655532360076904, 0.17834490537643433, -0.07711391150951385]","[0.32637256383895874, 0.09178861975669861, -0.10419189184904099]","[0.4032452702522278, 0.5079066157341003, -0.015832064673304558]","[0.2824338376522064, 0.3419729769229889, -0.02604105696082115]","[0.21281498670578003, 0.24444973468780518, -0.059941284358501434]","[0.1532445251941681, 0.16251325607299805, -0.0935758724808693]","[0.33544299006462097, 0.5917438268661499, -0.013584652915596962]","[0.20985057950019836, 0.44733041524887085, -0.04017453268170357]","[0.1433809995651245, 0.36294400691986084, -0.08172879368066788]","[0.08472254872322083, 0.2855062484741211, -0.11771245300769806]","[0.2978006899356842, 0.6974043846130371, -0.02222375199198723]","[0.17496922612190247, 0.6301677227020264, -0.061721768230199814]","[0.09793561697006226, 0.5837021470069885, -0.09257891029119492]","[0.03614252805709839, 0.5329784154891968, -0.1169867143034935]"
"[0.13515862822532654, 0.7556087970733643, 1.1168972378072795e-06]","[0.294849157333374, 0.8164572715759277, -0.1135181114077568]","[0.498680055141449, 0.7886420488357544, -0.14757952094078064]","[0.6619902849197388, 0.7669309973716736, -0.16708752512931824]","[0.7942509651184082, 0.7720911502838135, -0.18633027374744415]","[0.5411877632141113, 0.5237951278686523, -0.08462192118167877]","[0.6877482533454895, 0.41724658012390137, -0.11523502320051193]","[0.7782827615737915, 0.34012579917907715, -0.14393246173858643]","[0.8488185405731201, 0.27044737339019775, -0.1727624386548996]","[0.47140732407569885, 0.4309835731983185, -0.06925005465745926]","[0.59977787733078, 0.28193482756614685, -0.0917816087603569]","[0.6836484670639038, 0.18929708003997803, -0.128081277012825]","[0.7457555532455444, 0.10670164227485657, -0.16165170073509216]","[0.37389081716537476, 0.38673684000968933, -0.06692870706319809]","[0.47262659668922424, 0.23515617847442627, -0.10843752324581146]","[0.5385259389877319, 0.14215150475502014, -0.16139096021652222]","[0.5965493321418762, 0.0575203001499176, -0.2035606950521469]","[0.2620375454425812, 0.3837769031524658, -0.07458823174238205]","[0.2768286168575287, 0.24692633748054504, -0.13310281932353973]","[0.28757721185684204, 0.15290334820747375, -0.17793452739715576]","[0.3097645938396454, 0.06681254506111145, -0.2102271467447281]"
