Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.3368358314037323, 0.8917570114135742, 1.8365074083703803e-06]","[0.5148910880088806, 0.8752623796463013, -0.078819140791893]","[0.6264160871505737, 0.750268280506134, -0.11571268737316132]","[0.6120627522468567, 0.5879074335098267, -0.1489427089691162]","[0.5030218958854675, 0.5100879669189453, -0.17602933943271637]","[0.6622254252433777, 0.577637791633606, -0.08031849563121796]","[0.8163239359855652, 0.4099283218383789, -0.11409978568553925]","[0.8964983224868774, 0.3165041208267212, -0.12594303488731384]","[0.9481244683265686, 0.24578988552093506, -0.13565261662006378]","[0.5660180449485779, 0.4965100586414337, -0.07802452147006989]","[0.6738998889923096, 0.32172995805740356, -0.1293642520904541]","[0.7417325973510742, 0.21907052397727966, -0.15729579329490662]","[0.8088996410369873, 0.11045002937316895, -0.17504987120628357]","[0.47493577003479004, 0.47028255462646484, -0.08253741264343262]","[0.5093793869018555, 0.30193787813186646, -0.14049841463565826]","[0.5068545341491699, 0.4171736538410187, -0.15155895054340363]","[0.5024157166481018, 0.5084824562072754, -0.14633360505104065]","[0.35171446204185486, 0.48152658343315125, -0.09485653787851334]","[0.32718759775161743, 0.32021835446357727, -0.1482463777065277]","[0.29908064007759094, 0.21541398763656616, -0.17492100596427917]","[0.2743297517299652, 0.11680802702903748, -0.18992795050144196]"
"[0.47023314237594604, 0.9156407117843628, 1.7998947896558093e-06]","[0.6098595857620239, 0.9111563563346863, -0.13028378784656525]","[0.7167258262634277, 0.8286095857620239, -0.20530946552753448]","[0.7141825556755066, 0.7076627612113953, -0.2660371661186218]","[0.6290004849433899, 0.6189430952072144, -0.3213701844215393]","[0.693087100982666, 0.5547004342079163, -0.156779482960701]","[0.7768131494522095, 0.3749770522117615, -0.23377525806427002]","[0.82695472240448, 0.26355841755867004, -0.2772430181503296]","[0.8599386811256409, 0.1730310320854187, -0.30189764499664307]","[0.576781690120697, 0.5100177526473999, -0.14508593082427979]","[0.5838128924369812, 0.30012214183807373, -0.22925859689712524]","[0.6008018851280212, 0.17230558395385742, -0.2787218391895294]","[0.6116204261779785, 0.052340537309646606, -0.3055519461631775]","[0.46957701444625854, 0.5183178186416626, -0.14346098899841309]","[0.45231926441192627, 0.3736213147640228, -0.24586200714111328]","[0.5104431509971619, 0.4556313455104828, -0.27687156200408936]","[0.5484653115272522, 0.5303031802177429, -0.2743871510028839]","[0.36180025339126587, 0.564856231212616, -0.1515856832265854]","[0.3028789162635803, 0.4260706901550293, -0.22930607199668884]","[0.26002204418182373, 0.33313262462615967, -0.2564997375011444]","[0.2176676094532013, 0.24559810757637024, -0.26482805609703064]"
"[0.4896093010902405, 0.9250015020370483, 9.682305517344503e-07]","[0.6178004145622253, 0.8183320760726929, -0.08638864010572433]","[0.6997442841529846, 0.623236358165741, -0.10392403602600098]","[0.6314772963523865, 0.45987576246261597, -0.11554333567619324]","[0.5178552865982056, 0.3816467225551605, -0.12144102156162262]","[0.6701485514640808, 0.48600777983665466, -0.024087727069854736]","[0.7348259687423706, 0.29743367433547974, -0.03900361433625221]","[0.7623295187950134, 0.18090665340423584, -0.04520012438297272]","[0.784773588180542, 0.09473985433578491, -0.050753697752952576]","[0.5634154677391052, 0.453266441822052, -0.012124607339501381]","[0.555421769618988, 0.25728839635849, -0.018857600167393684]","[0.5667849779129028, 0.12916773557662964, -0.025382688269019127]","[0.5599099397659302, 0.038177430629730225, -0.027949057519435883]","[0.4663616120815277, 0.4738783836364746, -0.015395564027130604]","[0.4548603892326355, 0.32158446311950684, -0.05810888856649399]","[0.4918111264705658, 0.32720425724983215, -0.08490929752588272]","[0.4950374960899353, 0.34899646043777466, -0.08918935805559158]","[0.37018147110939026, 0.5159373879432678, -0.02808183617889881]","[0.2961251437664032, 0.3893827795982361, -0.08331741392612457]","[0.2511065900325775, 0.2914544939994812, -0.12104122340679169]","[0.20827370882034302, 0.20673814415931702, -0.13887692987918854]"
"[0.6657717227935791, 0.9045947790145874, 7.229498919514299e-07]","[0.7718060612678528, 0.7745208144187927, -0.07775112986564636]","[0.787824273109436, 0.5801072120666504, -0.09338835626840591]","[0.6679342985153198, 0.46620896458625793, -0.10412672907114029]","[0.5312475562095642, 0.45795032382011414, -0.11076939105987549]","[0.6565582752227783, 0.41579166054725647, -0.024402126669883728]","[0.6200448274612427, 0.22149676084518433, -0.038348350673913956]","[0.5922444462776184, 0.11829698085784912, -0.05165272578597069]","[0.5685495734214783, 0.033892929553985596, -0.0668734684586525]","[0.54667067527771, 0.43379083275794983, -0.024474235251545906]","[0.46312862634658813, 0.25020360946655273, -0.05002206936478615]","[0.42281877994537354, 0.1319582164287567, -0.08676013350486755]","[0.38524848222732544, 0.04564753174781799, -0.11573125422000885]","[0.4612668752670288, 0.49245142936706543, -0.035306163132190704]","[0.3936324417591095, 0.3495838940143585, -0.09455155581235886]","[0.4579311013221741, 0.37433749437332153, -0.140839621424675]","[0.5028302669525146, 0.4254107177257538, -0.1622006595134735]","[0.3901059329509735, 0.5745940208435059, -0.05316360667347908]","[0.2836975157260895, 0.4770177900791168, -0.11044854670763016]","[0.22043779492378235, 0.40574416518211365, -0.15106551349163055]","[0.1574256420135498, 0.3470962345600128, -0.1780858039855957]"
"[0.24435099959373474, 0.7701225280761719, 9.092916570807574e-07]","[0.3887900114059448, 0.815354585647583, -0.07968068867921829]","[0.5466017723083496, 0.7625255584716797, -0.10809630155563354]","[0.6476988196372986, 0.6512323021888733, -0.1311335265636444]","[0.6081157326698303, 0.5410432815551758, -0.14800189435482025]","[0.6149404644966125, 0.5747077465057373, -0.03548293560743332]","[0.7706802487373352, 0.47536951303482056, -0.04793389514088631]","[0.8485540151596069, 0.4196855425834656, -0.04444832354784012]","[0.8953793048858643, 0.3709246814250946, -0.039801955223083496]","[0.5590398907661438, 0.4947132468223572, -0.02976578287780285]","[0.6928547620773315, 0.3429948091506958, -0.05216977372765541]","[0.7732224464416504, 0.2692710757255554, -0.059493016451597214]","[0.8412472009658813, 0.1923251450061798, -0.05923214927315712]","[0.4909459948539734, 0.45426249504089355, -0.03497586399316788]","[0.5962255597114563, 0.344504177570343, -0.0879635140299797]","[0.5965577960014343, 0.4479183256626129, -0.10116605460643768]","[0.5745617747306824, 0.5274100303649902, -0.09408722817897797]","[0.3953609764575958, 0.4224669933319092, -0.047527384012937546]","[0.43242383003234863, 0.30020374059677124, -0.08971109241247177]","[0.4710325300693512, 0.21754440665245056, -0.11046180874109268]","[0.5088697671890259, 0.1385859251022339, -0.1213247999548912]"
"[0.6071297526359558, 0.8981883525848389, 9.583220617059851e-07]","[0.730475127696991, 0.8283306360244751, -0.0847650095820427]","[0.7769879102706909, 0.6709132194519043, -0.11713185906410217]","[0.6876105666160583, 0.5534189343452454, -0.14455074071884155]","[0.5644758939743042, 0.5144069194793701, -0.1707809567451477]","[0.7047795057296753, 0.4418475031852722, -0.06550989300012589]","[0.7180697321891785, 0.2550100088119507, -0.1008424386382103]","[0.7253949046134949, 0.13809677958488464, -0.12494959682226181]","[0.7295697927474976, 0.04484871029853821, -0.1455298364162445]","[0.588653028011322, 0.4384119212627411, -0.06973157078027725]","[0.5362139940261841, 0.2554062306880951, -0.11499591916799545]","[0.5151139497756958, 0.13556429743766785, -0.15733207762241364]","[0.4914344549179077, 0.039146870374679565, -0.18657074868679047]","[0.4888230860233307, 0.48239538073539734, -0.08340996503829956]","[0.4402163326740265, 0.34933769702911377, -0.16303817927837372]","[0.5077934265136719, 0.42029228806495667, -0.20509490370750427]","[0.5531331300735474, 0.5001501441001892, -0.21784041821956635]","[0.3957665264606476, 0.5576826333999634, -0.10361401736736298]","[0.30112478137016296, 0.44339191913604736, -0.1758277863264084]","[0.25202181935310364, 0.3787636458873749, -0.21079257130622864]","[0.2037244737148285, 0.32198357582092285, -0.22931556403636932]"
"[0.655078113079071, 0.8925043344497681, 6.776712098144344e-07]","[0.73078453540802, 0.7481334805488586, -0.06749603897333145]","[0.7316682934761047, 0.5439290404319763, -0.07555761933326721]","[0.6130169034004211, 0.4275488257408142, -0.07871579378843307]","[0.4829943776130676, 0.40208834409713745, -0.07807066291570663]","[0.6649793386459351, 0.43107718229293823, -0.02585727348923683]","[0.6616376638412476, 0.23462656140327454, -0.04081464931368828]","[0.6465469002723694, 0.12380054593086243, -0.04803326353430748]","[0.6383647322654724, 0.035618484020233154, -0.05636143311858177]","[0.556844174861908, 0.4394138753414154, -0.023491322994232178]","[0.48801296949386597, 0.257345587015152, -0.04193270206451416]","[0.44680336117744446, 0.12988880276679993, -0.06754156202077866]","[0.40418127179145813, 0.044126540422439575, -0.08599807322025299]","[0.4702876806259155, 0.4936981797218323, -0.03153066709637642]","[0.416375994682312, 0.37213051319122314, -0.08417785912752151]","[0.43795397877693176, 0.35584065318107605, -0.13100659847259521]","[0.4396228492259979, 0.3576180040836334, -0.15192481875419617]","[0.39255625009536743, 0.5678465962409973, -0.044694431126117706]","[0.27952221035957336, 0.4789885878562927, -0.10310770571231842]","[0.2028551995754242, 0.4119235873222351, -0.14447134733200073]","[0.13419750332832336, 0.3506838083267212, -0.16819609701633453]"
"[0.3120989501476288, 0.8391391038894653, 1.098392885978683e-06]","[0.44350939989089966, 0.8310539722442627, -0.09976325184106827]","[0.555009663105011, 0.7210422158241272, -0.14075127243995667]","[0.5526405572891235, 0.5570583939552307, -0.17178227007389069]","[0.5006745457649231, 0.44469618797302246, -0.19677583873271942]","[0.6560691595077515, 0.5727566480636597, -0.09106741100549698]","[0.7949891686439514, 0.4346095323562622, -0.13504517078399658]","[0.872964084148407, 0.3496093153953552, -0.16373203694820404]","[0.9326094388961792, 0.27377718687057495, -0.18504083156585693]","[0.5794445276260376, 0.4898602366447449, -0.08286945521831512]","[0.6621378660202026, 0.31598448753356934, -0.13316671550273895]","[0.7269654273986816, 0.21651843190193176, -0.1719450205564499]","[0.7776676416397095, 0.12575039267539978, -0.19710572063922882]","[0.4872027039527893, 0.45892763137817383, -0.08436011523008347]","[0.5279972553253174, 0.3317415118217468, -0.15758605301380157]","[0.5170456171035767, 0.42377907037734985, -0.18931151926517487]","[0.4968145489692688, 0.49555444717407227, -0.19384825229644775]","[0.38165560364723206, 0.45884308218955994, -0.09408419579267502]","[0.38297584652900696, 0.31952017545700073, -0.15358777344226837]","[0.38841167092323303, 0.23223114013671875, -0.1812201291322708]","[0.39597365260124207, 0.1486968696117401, -0.19397099316120148]"
"[0.4199889600276947, 0.9241580963134766, 1.124083269132825e-06]","[0.5761173367500305, 0.8702093362808228, -0.07131541520357132]","[0.6836706399917603, 0.7211713194847107, -0.09979849308729172]","[0.6378859877586365, 0.5559006929397583, -0.12392742931842804]","[0.5131970643997192, 0.49330800771713257, -0.146126851439476]","[0.6746912598609924, 0.5374360680580139, -0.05956901237368584]","[0.7728935480117798, 0.3635392189025879, -0.09224773198366165]","[0.8297508955001831, 0.26725196838378906, -0.11950914561748505]","[0.868877112865448, 0.18354901671409607, -0.14419296383857727]","[0.5764131546020508, 0.4803028404712677, -0.062089722603559494]","[0.6177758574485779, 0.2810567617416382, -0.08887404203414917]","[0.6554122567176819, 0.1777862310409546, -0.11754118651151657]","[0.6835058927536011, 0.07397165894508362, -0.1428963989019394]","[0.4780024290084839, 0.4802650809288025, -0.0727110430598259]","[0.49441635608673096, 0.3222782015800476, -0.12212918698787689]","[0.5301996469497681, 0.4199572205543518, -0.15169811248779297]","[0.5424458384513855, 0.5049668550491333, -0.1634977012872696]","[0.3675624430179596, 0.5134275555610657, -0.09039392322301865]","[0.3378099203109741, 0.36917901039123535, -0.13950563967227936]","[0.3289015591144562, 0.27111881971359253, -0.1711082011461258]","[0.31222036480903625, 0.18360552191734314, -0.1930147260427475]"
"[0.2757537066936493, 0.863253116607666, 1.1770155197154963e-06]","[0.4103577136993408, 0.864830732345581, -0.08011501282453537]","[0.5415675640106201, 0.7820414304733276, -0.12055245041847229]","[0.5609970092773438, 0.6164318919181824, -0.15219758450984955]","[0.5060168504714966, 0.5060853362083435, -0.18312929570674896]","[0.6254624724388123, 0.632256805896759, -0.11816348880529404]","[0.7945707440376282, 0.5113208293914795, -0.17653967440128326]","[0.8920833468437195, 0.4390810430049896, -0.21843479573726654]","[0.968055248260498, 0.37441617250442505, -0.2481486201286316]","[0.5542301535606384, 0.5418298244476318, -0.11506997048854828]","[0.6672123074531555, 0.35798025131225586, -0.16850337386131287]","[0.7464491128921509, 0.26006266474723816, -0.21280457079410553]","[0.8080235719680786, 0.16731706261634827, -0.24470248818397522]","[0.4664769768714905, 0.5098478198051453, -0.11593566834926605]","[0.5288060307502747, 0.3945504426956177, -0.1827336698770523]","[0.5289774537086487, 0.4806406795978546, -0.2159757912158966]","[0.5093858242034912, 0.548507034778595, -0.2248881757259369]","[0.3560175895690918, 0.4989223778247833, -0.12175218760967255]","[0.3812181353569031, 0.3507139980792999, -0.17761150002479553]","[0.39562880992889404, 0.24682527780532837, -0.202945739030838]","[0.39953237771987915, 0.15653294324874878, -0.21521413326263428]"
