Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.715652585029602, 0.8479079008102417, 1.0370365544076776e-06]","[0.7568108439445496, 0.7244101762771606, -0.09307590126991272]","[0.709301233291626, 0.5677645802497864, -0.13051073253154755]","[0.5550528764724731, 0.4915860891342163, -0.15652945637702942]","[0.4218449592590332, 0.4834083914756775, -0.17914916574954987]","[0.6399766206741333, 0.40419915318489075, -0.08307036757469177]","[0.5918769836425781, 0.21920955181121826, -0.12652385234832764]","[0.5578382015228271, 0.11537544429302216, -0.16105155646800995]","[0.5230345726013184, 0.0267200767993927, -0.19017167389392853]","[0.5318915843963623, 0.4319603443145752, -0.07521618157625198]","[0.4347657561302185, 0.2530350685119629, -0.11365962028503418]","[0.3750809133052826, 0.1470506638288498, -0.15274447202682495]","[0.32097524404525757, 0.0595535933971405, -0.18268385529518127]","[0.46258482336997986, 0.5030788779258728, -0.07690592855215073]","[0.329794704914093, 0.3756633400917053, -0.1213686540722847]","[0.25104260444641113, 0.2935248017311096, -0.16794143617153168]","[0.18329328298568726, 0.22154566645622253, -0.2010466754436493]","[0.4195367693901062, 0.6047706007957458, -0.08678434044122696]","[0.2961800694465637, 0.5278843641281128, -0.13534517586231232]","[0.21922186017036438, 0.4771122336387634, -0.16789370775222778]","[0.15260863304138184, 0.4265384078025818, -0.19023554027080536]"
"[0.5839349031448364, 0.9069211483001709, 9.469999895372894e-07]","[0.6733543872833252, 0.7879053354263306, -0.07622692734003067]","[0.6832491159439087, 0.6115115284919739, -0.09297768026590347]","[0.5427140593528748, 0.5139787197113037, -0.10143748670816422]","[0.4135710299015045, 0.5171995162963867, -0.10624468326568604]","[0.6280579566955566, 0.42860129475593567, -0.020803214982151985]","[0.6158279776573181, 0.248335063457489, -0.03894504904747009]","[0.6009930372238159, 0.14076808094978333, -0.06275011599063873]","[0.5879942178726196, 0.051242709159851074, -0.08501084893941879]","[0.5140024423599243, 0.4303177297115326, -0.012194919399917126]","[0.46541985869407654, 0.24555732309818268, -0.02120480127632618]","[0.43380433320999146, 0.13163593411445618, -0.0453222282230854]","[0.40679192543029785, 0.045317500829696655, -0.06606964021921158]","[0.42982161045074463, 0.47665834426879883, -0.014967484399676323]","[0.3634492754936218, 0.3207996189594269, -0.029777325689792633]","[0.3351629376411438, 0.22243483364582062, -0.05909792333841324]","[0.3093106150627136, 0.1419670581817627, -0.08137357234954834]","[0.36482274532318115, 0.5592129826545715, -0.02738521248102188]","[0.3066911995410919, 0.4448385536670685, -0.04596274718642235]","[0.2742287218570709, 0.36554762721061707, -0.060422349721193314]","[0.2470214068889618, 0.2930091321468353, -0.07192959636449814]"
"[0.48290175199508667, 0.9229773283004761, 1.4101666465649032e-06]","[0.6255508065223694, 0.8267852663993835, -0.08324366062879562]","[0.6988153457641602, 0.6388442516326904, -0.09913664311170578]","[0.6025059819221497, 0.4770994186401367, -0.1048346757888794]","[0.46727877855300903, 0.4222603142261505, -0.10524781048297882]","[0.6813487410545349, 0.49704232811927795, -0.03638114035129547]","[0.750098705291748, 0.3148224353790283, -0.056876685470342636]","[0.786847710609436, 0.20063254237174988, -0.07514805346727371]","[0.8183372020721436, 0.10802075266838074, -0.09086133539676666]","[0.5706427693367004, 0.4511500597000122, -0.022980941459536552]","[0.600521445274353, 0.25823962688446045, -0.01477808691561222]","[0.6281699538230896, 0.1414681077003479, -0.018443439155817032]","[0.6418133974075317, 0.05186554789543152, -0.0237746462225914]","[0.4713859558105469, 0.46524953842163086, -0.02257399633526802]","[0.4509240388870239, 0.2848617434501648, -0.02894381806254387]","[0.4603334665298462, 0.18173444271087646, -0.05001291632652283]","[0.4607864022254944, 0.0944419801235199, -0.06441422551870346]","[0.37194642424583435, 0.520319938659668, -0.03312479704618454]","[0.3160048723220825, 0.3941212296485901, -0.05463963747024536]","[0.29239869117736816, 0.3107683062553406, -0.07115839421749115]","[0.2697269022464752, 0.24077966809272766, -0.08028967678546906]"
"[0.3150804042816162, 0.86187744140625, 1.2406228506733896e-06]","[0.44304707646369934, 0.8389278650283813, -0.10918322205543518]","[0.544059693813324, 0.7086499929428101, -0.1394187957048416]","[0.5001835823059082, 0.5374658107757568, -0.15193592011928558]","[0.4126700758934021, 0.4418015480041504, -0.15913952887058258]","[0.6346864700317383, 0.5371688604354858, -0.06397278606891632]","[0.752138614654541, 0.3826355040073395, -0.08889565616846085]","[0.81434565782547, 0.2875046133995056, -0.11509088426828384]","[0.8622292280197144, 0.2056591808795929, -0.13745227456092834]","[0.5481510162353516, 0.46323269605636597, -0.03736266866326332]","[0.6388207674026489, 0.2888640761375427, -0.049535997211933136]","[0.6903077363967896, 0.18201059103012085, -0.07577093690633774]","[0.7306594252586365, 0.09681805968284607, -0.09674568474292755]","[0.4545744061470032, 0.44132572412490845, -0.02320612221956253]","[0.5200263261795044, 0.2771751284599304, -0.040754254907369614]","[0.5624967813491821, 0.18491241335868835, -0.07511831820011139]","[0.5980575084686279, 0.10602501034736633, -0.09953193366527557]","[0.35257890820503235, 0.45902615785598755, -0.020089199766516685]","[0.3936482071876526, 0.32833021879196167, -0.04177052155137062]","[0.4214036762714386, 0.25241196155548096, -0.05849070847034454]","[0.4474279284477234, 0.18972837924957275, -0.06979341804981232]"
"[0.28011462092399597, 0.7785382270812988, 1.211757876262709e-06]","[0.4063526391983032, 0.7578825354576111, -0.10321048647165298]","[0.5307040214538574, 0.6397852897644043, -0.12739743292331696]","[0.5381572246551514, 0.4787612855434418, -0.13656677305698395]","[0.496626079082489, 0.36454176902770996, -0.13928759098052979]","[0.6569159030914307, 0.5625286102294922, -0.04820659011602402]","[0.802233099937439, 0.4526832699775696, -0.0714639350771904]","[0.8839142322540283, 0.37632977962493896, -0.0945950374007225]","[0.9506018757820129, 0.31042516231536865, -0.11527293920516968]","[0.5923911929130554, 0.4762299358844757, -0.023956632241606712]","[0.7142882347106934, 0.3391644060611725, -0.03466802462935448]","[0.7914490103721619, 0.24985161423683167, -0.0580846443772316]","[0.8503395318984985, 0.18069002032279968, -0.07710004597902298]","[0.5052177906036377, 0.435955673456192, -0.013539779931306839]","[0.5941534042358398, 0.2960667908191681, -0.03644154593348503]","[0.6490828990936279, 0.21078023314476013, -0.07626086473464966]","[0.6958746910095215, 0.1338125467300415, -0.10355215519666672]","[0.4037318527698517, 0.4296787679195404, -0.013699955306947231]","[0.43379396200180054, 0.30421119928359985, -0.049139443784952164]","[0.45243167877197266, 0.22278612852096558, -0.07850426435470581]","[0.478738009929657, 0.15156063437461853, -0.09748835861682892]"
"[0.46004611253738403, 0.9186442494392395, 1.6505356370544177e-06]","[0.6053371429443359, 0.8547852039337158, -0.07544106990098953]","[0.6871885657310486, 0.6859244704246521, -0.09844072163105011]","[0.6095150709152222, 0.5269983410835266, -0.111126609146595]","[0.48658478260040283, 0.4696395993232727, -0.12412815541028976]","[0.6902129054069519, 0.5351445078849792, -0.08180715143680573]","[0.7869858145713806, 0.36786335706710815, -0.10499800741672516]","[0.8442360162734985, 0.2642679810523987, -0.12263806164264679]","[0.885233998298645, 0.17131701111793518, -0.14499831199645996]","[0.5801137089729309, 0.48482969403266907, -0.08489146083593369]","[0.6318157315254211, 0.2873239517211914, -0.10597579926252365]","[0.6681125164031982, 0.16705960035324097, -0.1365744173526764]","[0.6839287877082825, 0.06597518920898438, -0.1640285700559616]","[0.47407570481300354, 0.49536362290382385, -0.09476127475500107]","[0.4517773389816284, 0.29291731119155884, -0.1406734585762024]","[0.4374094009399414, 0.1648903787136078, -0.19929297268390656]","[0.41506052017211914, 0.054301440715789795, -0.24136774241924286]","[0.3678464889526367, 0.5493478775024414, -0.10918770730495453]","[0.29988861083984375, 0.40417540073394775, -0.17079992592334747]","[0.2547277808189392, 0.3129112422466278, -0.21598872542381287]","[0.21060407161712646, 0.22970286011695862, -0.24784494936466217]"
"[0.6744078397750854, 0.9145663976669312, 8.870591727827559e-07]","[0.7807019948959351, 0.7345410585403442, -0.07756148278713226]","[0.7968236207962036, 0.5158379077911377, -0.08341242372989655]","[0.7772594690322876, 0.3494320511817932, -0.08187968283891678]","[0.7816919088363647, 0.22644872963428497, -0.07960554957389832]","[0.5263931751251221, 0.42151719331741333, -0.008056055754423141]","[0.44803470373153687, 0.2585955262184143, -0.011810309253633022]","[0.3938811421394348, 0.16139057278633118, -0.027119090780615807]","[0.34309205412864685, 0.0820552408695221, -0.04742195084691048]","[0.4213326871395111, 0.47077125310897827, 0.00044554498163051903]","[0.2982458174228668, 0.31517493724823, 0.002812134800478816]","[0.23211133480072021, 0.2251226156949997, -0.02491476759314537]","[0.17282068729400635, 0.15518763661384583, -0.05422336235642433]","[0.3561733663082123, 0.5550158023834229, -0.003612308297306299]","[0.2165498435497284, 0.42847713828086853, -0.024110378697514534]","[0.14083102345466614, 0.3540332615375519, -0.06832552701234818]","[0.07092612981796265, 0.28907912969589233, -0.10581562668085098]","[0.32148417830467224, 0.6637586951255798, -0.01579170674085617]","[0.19190827012062073, 0.5991184711456299, -0.05473414435982704]","[0.10992607474327087, 0.5591127276420593, -0.09026976674795151]","[0.03984403610229492, 0.5123929977416992, -0.11741434782743454]"
"[0.5733680725097656, 0.9020958542823792, 8.798865565040614e-07]","[0.6820401549339294, 0.8069236874580383, -0.04363100975751877]","[0.7050517201423645, 0.6295702457427979, -0.05487484112381935]","[0.608914315700531, 0.5117209553718567, -0.06602733582258224]","[0.494545042514801, 0.4626200497150421, -0.08023007214069366]","[0.6716073155403137, 0.4670298397541046, -0.035954900085926056]","[0.6935043931007385, 0.28485119342803955, -0.06303417682647705]","[0.6926122903823853, 0.16068041324615479, -0.08516088873147964]","[0.6900187134742737, 0.060421884059906006, -0.10957018285989761]","[0.5744053721427917, 0.44809988141059875, -0.05168881267309189]","[0.54319167137146, 0.2366817146539688, -0.07320768386125565]","[0.5206106901168823, 0.11495593190193176, -0.10718246549367905]","[0.4930112361907959, 0.0184115469455719, -0.13622282445430756]","[0.4875514507293701, 0.48930177092552185, -0.07303763180971146]","[0.412606418132782, 0.30976253747940063, -0.11789606511592865]","[0.3805728852748871, 0.19849729537963867, -0.16957801580429077]","[0.3485989272594452, 0.10177487134933472, -0.20614905655384064]","[0.40503811836242676, 0.5710700750350952, -0.09724543243646622]","[0.2857126295566559, 0.47193947434425354, -0.1526511013507843]","[0.22672972083091736, 0.396684855222702, -0.19008077681064606]","[0.17720717191696167, 0.3302164077758789, -0.21606270968914032]"
"[0.5067967772483826, 0.8945611715316772, 1.690527938080777e-06]","[0.6355209946632385, 0.7718950510025024, -0.09764107316732407]","[0.6730672717094421, 0.5712131857872009, -0.11560860276222229]","[0.5610241293907166, 0.44123926758766174, -0.12373315542936325]","[0.413780152797699, 0.42236819863319397, -0.12283311039209366]","[0.6727482676506042, 0.44424015283584595, -0.019110094755887985]","[0.7227851152420044, 0.27027028799057007, -0.03154188394546509]","[0.7532811164855957, 0.1496903896331787, -0.035365696996450424]","[0.7760927081108093, 0.06778466701507568, -0.03761773183941841]","[0.5563175678253174, 0.41959282755851746, -0.0022177593782544136]","[0.5669992566108704, 0.23031550645828247, 0.02430993877351284]","[0.5795263051986694, 0.11765706539154053, 0.04907909035682678]","[0.5861923694610596, 0.03446561098098755, 0.06832614541053772]","[0.45608606934547424, 0.4513595998287201, -0.0057473741471767426]","[0.41856157779693604, 0.2684181332588196, -0.012272648513317108]","[0.4146047830581665, 0.16329291462898254, -0.023448115214705467]","[0.40245500206947327, 0.07906419038772583, -0.024043675512075424]","[0.3550996780395508, 0.5189253687858582, -0.023393938317894936]","[0.2835072875022888, 0.3922812342643738, -0.053786538541316986]","[0.25135502219200134, 0.30384892225265503, -0.07423297315835953]","[0.22141879796981812, 0.23523886501789093, -0.08140183240175247]"
"[0.5965990424156189, 0.9360460042953491, 7.066935836519406e-07]","[0.732322096824646, 0.7683025598526001, -0.08459725975990295]","[0.7855889797210693, 0.5536074638366699, -0.09239847213029861]","[0.790344774723053, 0.3825058043003082, -0.0924953818321228]","[0.8077824115753174, 0.2535897493362427, -0.09152375161647797]","[0.531024158000946, 0.4167734384536743, -0.005489197559654713]","[0.4729316234588623, 0.24136312305927277, -0.013288130052387714]","[0.43029284477233887, 0.1394307017326355, -0.03360990062355995]","[0.38868996500968933, 0.05217745900154114, -0.056607138365507126]","[0.4221738874912262, 0.4544300436973572, 0.007011739537119865]","[0.3207141160964966, 0.2839421033859253, 0.007520531304180622]","[0.26701298356056213, 0.1857573688030243, -0.02305527590215206]","[0.21909445524215698, 0.10337930917739868, -0.054735854268074036]","[0.3456461727619171, 0.5295391082763672, 0.0056537133641541]","[0.23255768418312073, 0.38628798723220825, -0.015392704866826534]","[0.17000070214271545, 0.3038634657859802, -0.05976332724094391]","[0.11144426465034485, 0.22710873186588287, -0.09700560569763184]","[0.29491907358169556, 0.6306071877479553, -0.0048363241367042065]","[0.1811845302581787, 0.549602210521698, -0.04070176184177399]","[0.10905587673187256, 0.502715528011322, -0.07252161204814911]","[0.049078285694122314, 0.4509696662425995, -0.09726639837026596]"
