Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.42204466462135315, 0.8296582102775574, 1.8363228946327581e-06]","[0.5911775231361389, 0.6152545213699341, 0.12356049567461014]","[0.6250697374343872, 0.4230678677558899, 0.1456724852323532]","[0.6970703601837158, 0.289419561624527, 0.1192743256688118]","[0.7029954195022583, 0.17955824732780457, 0.09357961267232895]","[0.2506921887397766, 0.32210540771484375, 0.17564764618873596]","[0.37852340936660767, 0.11280396580696106, 0.13346490263938904]","[0.5474205017089844, 0.08779625594615936, 0.0855889543890953]","[0.6758943796157837, 0.12076783180236816, 0.056960329413414]","[0.21650391817092896, 0.33070677518844604, 0.062060751020908356]","[0.3842464089393616, 0.062467485666275024, 0.0009264706168323755]","[0.5805381536483765, 0.06269307434558868, -0.045052021741867065]","[0.7085559368133545, 0.1325949728488922, -0.06268768012523651]","[0.2293548732995987, 0.35036349296569824, -0.054794251918792725]","[0.39281919598579407, 0.08405621349811554, -0.09507922828197479]","[0.5912315249443054, 0.08300773799419403, -0.09293340891599655]","[0.711044430732727, 0.14458048343658447, -0.08290902525186539]","[0.2984267473220825, 0.3895372748374939, -0.1679050177335739]","[0.4584377706050873, 0.18896043300628662, -0.18343840539455414]","[0.6089199185371399, 0.16997197270393372, -0.16501876711845398]","[0.7098305225372314, 0.19664901494979858, -0.14871560037136078]"
"[0.48778265714645386, 0.8396561145782471, 1.5844666449993383e-06]","[0.5878557562828064, 0.6372106075286865, 0.15549975633621216]","[0.5788736343383789, 0.44916534423828125, 0.18950752913951874]","[0.6257132887840271, 0.3202984929084778, 0.17473918199539185]","[0.639962375164032, 0.2206025868654251, 0.16100601851940155]","[0.25658875703811646, 0.4197803735733032, 0.1310833841562271]","[0.3120662569999695, 0.17683689296245575, 0.09134786576032639]","[0.4572280943393707, 0.11658903956413269, 0.08141035586595535]","[0.5674519538879395, 0.16349200904369354, 0.09277340024709702]","[0.2288169264793396, 0.44354885816574097, 0.00961923785507679]","[0.28734344244003296, 0.13340014219284058, -0.05617142096161842]","[0.4806775748729706, 0.09157347679138184, -0.06201866269111633]","[0.6041643619537354, 0.16259659826755524, -0.03755028173327446]","[0.2518100142478943, 0.4719371199607849, -0.1083138957619667]","[0.3065895438194275, 0.15225940942764282, -0.15259428322315216]","[0.49017268419265747, 0.11053627729415894, -0.11714030057191849]","[0.5936480760574341, 0.1636902093887329, -0.07106700539588928]","[0.3266870975494385, 0.4980747699737549, -0.2168530821800232]","[0.3956280052661896, 0.24380800127983093, -0.2396179586648941]","[0.5182617902755737, 0.17871275544166565, -0.20891429483890533]","[0.6010722517967224, 0.18827128410339355, -0.17131884396076202]"
"[0.3939988613128662, 0.6680122017860413, 1.3972049828225863e-06]","[0.5699078440666199, 0.5855558514595032, 0.03996962308883667]","[0.670195996761322, 0.4490225613117218, 0.0354226678609848]","[0.7597330212593079, 0.33707669377326965, 0.0035987142473459244]","[0.7820333242416382, 0.21161328256130219, -0.028332015499472618]","[0.4386131763458252, 0.24890945851802826, 0.07722405344247818]","[0.5320273637771606, 0.0951942503452301, 0.018619870766997337]","[0.6548762917518616, 0.11496840417385101, -0.03502585366368294]","[0.7270255088806152, 0.17879042029380798, -0.06373331695795059]","[0.38715195655822754, 0.23754695057868958, 0.01598465070128441]","[0.5121830701828003, 0.056954845786094666, -0.06665206700563431]","[0.6667828559875488, 0.10519325733184814, -0.1325201839208603]","[0.7413328289985657, 0.21607007086277008, -0.1616632491350174]","[0.35533076524734497, 0.24478262662887573, -0.0504893995821476]","[0.487917959690094, 0.06984344124794006, -0.11706823110580444]","[0.6456105709075928, 0.12880167365074158, -0.15283961594104767]","[0.7246820330619812, 0.22784306108951569, -0.1605558544397354]","[0.34190118312835693, 0.27561935782432556, -0.11508171260356903]","[0.4782993197441101, 0.14777697622776031, -0.15732064843177795]","[0.6098400950431824, 0.17068254947662354, -0.1717069000005722]","[0.6918078064918518, 0.23448848724365234, -0.17297975718975067]"
"[0.6198329925537109, 0.08824501931667328, 7.1693243341997e-08]","[0.6991305947303772, 0.11442030966281891, 0.03627084195613861]","[0.7591204643249512, 0.18047571182250977, 0.04212867096066475]","[0.7909367680549622, 0.24538321793079376, 0.03502548858523369]","[0.803916335105896, 0.3022306561470032, 0.030662281438708305]","[0.8114158511161804, 0.17993611097335815, 0.04688245803117752]","[0.8487675189971924, 0.2708861231803894, 0.03936801850795746]","[0.8382452130317688, 0.3164970576763153, 0.03474763408303261]","[0.8244068622589111, 0.3316899240016937, 0.03451627492904663]","[0.7998515367507935, 0.20155341923236847, 0.018463166430592537]","[0.8334972262382507, 0.31086358428001404, 0.016026854515075684]","[0.8090488910675049, 0.34682950377464294, 0.016624506562948227]","[0.7841530442237854, 0.3489150404930115, 0.017533712089061737]","[0.7732146978378296, 0.22598285973072052, -0.010569118894636631]","[0.8060686588287354, 0.3415988087654114, -0.007353225257247686]","[0.7762475609779358, 0.36710232496261597, 0.002906432840973139]","[0.7477471828460693, 0.36238256096839905, 0.009084992110729218]","[0.7342357039451599, 0.25499582290649414, -0.038475047796964645]","[0.7547758221626282, 0.34925758838653564, -0.02703884243965149]","[0.7320895791053772, 0.3726349472999573, -0.012398828752338886]","[0.7118771076202393, 0.36689358949661255, -0.003185165813192725]"
"[0.40848249197006226, 0.8521546125411987, 1.7378469010509434e-06]","[0.5927420258522034, 0.610886812210083, 0.1328650265932083]","[0.6266835927963257, 0.4294716417789459, 0.16087493300437927]","[0.6924378275871277, 0.299883097410202, 0.1389857679605484]","[0.6885043382644653, 0.20357492566108704, 0.11782632768154144]","[0.2320079505443573, 0.3219286799430847, 0.19496193528175354]","[0.37843042612075806, 0.11714299023151398, 0.1548992246389389]","[0.5409035682678223, 0.09400555491447449, 0.10476978123188019]","[0.6568654775619507, 0.12576213479042053, 0.07624107599258423]","[0.20047515630722046, 0.3293244540691376, 0.08153767138719559]","[0.3920480012893677, 0.05954958498477936, 0.022152576595544815]","[0.577475905418396, 0.069435253739357, -0.027826974168419838]","[0.6879685521125793, 0.14707119762897491, -0.04660038277506828]","[0.22183674573898315, 0.3462197482585907, -0.03403906151652336]","[0.4055679142475128, 0.08058242499828339, -0.06769247353076935]","[0.5977880954742432, 0.09057822823524475, -0.06785157322883606]","[0.7028571367263794, 0.15846635401248932, -0.05773934721946716]","[0.2974900007247925, 0.3845852017402649, -0.1449040323495865]","[0.47136735916137695, 0.18443533778190613, -0.14837424457073212]","[0.6217160820960999, 0.16853752732276917, -0.12532830238342285]","[0.7139108180999756, 0.19701148569583893, -0.10534552484750748]"
"[0.28565216064453125, 0.3350487947463989, 1.1996703506156337e-06]","[0.38744401931762695, 0.26381754875183105, 0.0005525444867089391]","[0.4839209318161011, 0.18322187662124634, -0.022974826395511627]","[0.5799335837364197, 0.15369142591953278, -0.051951367408037186]","[0.6640356183052063, 0.15555590391159058, -0.07790803909301758]","[0.4269571304321289, 0.014519013464450836, -0.039962973445653915]","[0.5935051441192627, 0.05909445136785507, -0.09273246675729752]","[0.6828528046607971, 0.11711966246366501, -0.12923158705234528]","[0.7476588487625122, 0.17031078040599823, -0.15152764320373535]","[0.41012924909591675, 0.0300210639834404, -0.06822412461042404]","[0.5947386622428894, 0.07596313953399658, -0.1151910275220871]","[0.6933050751686096, 0.13514555990695953, -0.13306914269924164]","[0.7694194316864014, 0.18994805216789246, -0.14369189739227295]","[0.402138888835907, 0.07799018174409866, -0.09832508116960526]","[0.5785830020904541, 0.10293223708868027, -0.1406518518924713]","[0.6812050342559814, 0.1550600230693817, -0.14611990749835968]","[0.7583963871002197, 0.20550188422203064, -0.14657779037952423]","[0.40189647674560547, 0.14928853511810303, -0.12891870737075806]","[0.5320542454719543, 0.15558356046676636, -0.15659767389297485]","[0.6120232939720154, 0.17549046874046326, -0.15675312280654907]","[0.6749986410140991, 0.19934281706809998, -0.15418857336044312]"
"[0.4139588475227356, 0.23920977115631104, 1.4290671970229596e-06]","[0.5535942316055298, 0.25490298867225647, -0.011836412362754345]","[0.6815832257270813, 0.24963536858558655, -0.04059475287795067]","[0.7710450887680054, 0.2833276391029358, -0.07273247838020325]","[0.8339881896972656, 0.33842819929122925, -0.10171490162611008]","[0.7309216856956482, 0.07163416594266891, -0.0565040148794651]","[0.8414719700813293, 0.20784494280815125, -0.11864341795444489]","[0.8808296918869019, 0.3139321804046631, -0.1631389707326889]","[0.9023475646972656, 0.4038119316101074, -0.1902616173028946]","[0.6925577521324158, 0.08357428759336472, -0.08141598105430603]","[0.8201114535331726, 0.2213125228881836, -0.13764488697052002]","[0.873037576675415, 0.3330412209033966, -0.16369514167308807]","[0.908001720905304, 0.4309580326080322, -0.17962932586669922]","[0.6439289450645447, 0.12565943598747253, -0.10864869505167007]","[0.7721213102340698, 0.23892873525619507, -0.15675225853919983]","[0.834388792514801, 0.33850452303886414, -0.1657164990901947]","[0.8767160773277283, 0.4264904856681824, -0.16839393973350525]","[0.5902312397956848, 0.18642441928386688, -0.13744132220745087]","[0.6897130608558655, 0.2582480311393738, -0.16608496010303497]","[0.7510809302330017, 0.31625139713287354, -0.16579356789588928]","[0.7948309183120728, 0.371900737285614, -0.163092702627182]"
"[0.43128490447998047, 0.8228864669799805, 8.759522529544483e-07]","[0.5901666879653931, 0.6584640741348267, 0.12793707847595215]","[0.6261394619941711, 0.4804714620113373, 0.1539774090051651]","[0.699256956577301, 0.3707071840763092, 0.1334363967180252]","[0.6998962163925171, 0.2911405563354492, 0.11730656027793884]","[0.2744806408882141, 0.3425076901912689, 0.13016028702259064]","[0.40654030442237854, 0.1010122150182724, 0.07437204569578171]","[0.5686144232749939, 0.09574373811483383, 0.04237285628914833]","[0.6633394360542297, 0.18826712667942047, 0.04024892300367355]","[0.24005918204784393, 0.3604976534843445, 0.02035677246749401]","[0.4048355221748352, 0.0683591365814209, -0.03746573626995087]","[0.6011121273040771, 0.09121958911418915, -0.04244199022650719]","[0.6876862049102783, 0.19197817146778107, -0.021365763619542122]","[0.2621757388114929, 0.39144086837768555, -0.09157254546880722]","[0.43247362971305847, 0.10071060806512833, -0.1374928057193756]","[0.6208964586257935, 0.1291811764240265, -0.09428007155656815]","[0.6906707286834717, 0.22066041827201843, -0.043179016560316086]","[0.3466925621032715, 0.4380474388599396, -0.19782714545726776]","[0.5081262588500977, 0.21044588088989258, -0.21713005006313324]","[0.644285261631012, 0.21525059640407562, -0.17151404917240143]","[0.7011908888816833, 0.28271302580833435, -0.12403526157140732]"
"[0.41881585121154785, 0.6860271692276001, 1.3252391681817244e-06]","[0.5765424966812134, 0.6009545922279358, 0.05979858338832855]","[0.6629354953765869, 0.473631888628006, 0.05546955764293671]","[0.744946300983429, 0.3708341717720032, 0.014871707186102867]","[0.7742741107940674, 0.23480594158172607, -0.024134159088134766]","[0.45330068469047546, 0.28748148679733276, 0.11373001337051392]","[0.5069787502288818, 0.0985671803355217, 0.0685834065079689]","[0.6371203064918518, 0.11751815676689148, 0.03157386556267738]","[0.7033275365829468, 0.1982843279838562, 0.017364146187901497]","[0.3991449475288391, 0.2793688178062439, 0.0345587432384491]","[0.4840627610683441, 0.05661161243915558, -0.02898418717086315]","[0.6513323187828064, 0.09880610555410385, -0.07521839439868927]","[0.7235819101333618, 0.2080000638961792, -0.08864804357290268]","[0.35824185609817505, 0.28285425901412964, -0.05123807117342949]","[0.4406699240207672, 0.06614789366722107, -0.10326752811670303]","[0.612492024898529, 0.11500080674886703, -0.1108241081237793]","[0.688924252986908, 0.21104329824447632, -0.10000527650117874]","[0.33742454648017883, 0.31417402625083923, -0.1360255479812622]","[0.4451354146003723, 0.1489202082157135, -0.17291104793548584]","[0.582630455493927, 0.17274369299411774, -0.16650056838989258]","[0.6547338366508484, 0.24544738233089447, -0.1503608077764511]"
"[0.19272291660308838, 0.4545838534832001, 1.2336588497419143e-06]","[0.21546027064323425, 0.33279821276664734, -0.01788397692143917]","[0.2944585382938385, 0.21250095963478088, -0.054824139922857285]","[0.41404563188552856, 0.15903034806251526, -0.09092400968074799]","[0.5196406841278076, 0.1366216391324997, -0.12457723915576935]","[0.2132045179605484, 0.1291309893131256, -0.08636447042226791]","[0.39439868927001953, 0.0689816027879715, -0.14312684535980225]","[0.5022952556610107, 0.07713720947504044, -0.17605599761009216]","[0.5793445110321045, 0.09849360585212708, -0.1946374475955963]","[0.21478639543056488, 0.1780063509941101, -0.1061120480298996]","[0.39101675152778625, 0.09713396430015564, -0.1589176058769226]","[0.5067193508148193, 0.09220749884843826, -0.18076500296592712]","[0.5921175479888916, 0.1099286824464798, -0.19359299540519714]","[0.2374136745929718, 0.24600011110305786, -0.12607166171073914]","[0.38545551896095276, 0.15338358283042908, -0.16812554001808167]","[0.4976848363876343, 0.1298709660768509, -0.1804688423871994]","[0.5820997357368469, 0.12725090980529785, -0.18769769370555878]","[0.27597737312316895, 0.32362183928489685, -0.14612777531147003]","[0.36981216073036194, 0.2512066960334778, -0.17448793351650238]","[0.44288191199302673, 0.2073962688446045, -0.18181151151657104]","[0.5069653987884521, 0.17808130383491516, -0.18629467487335205]"
"[0.4184955060482025, 0.8628973960876465, 1.399544771629735e-06]","[0.5751526355743408, 0.6619724631309509, 0.13929656147956848]","[0.6042789220809937, 0.4789402186870575, 0.18100979924201965]","[0.6611762046813965, 0.3670729100704193, 0.17796823382377625]","[0.6667781472206116, 0.2782622277736664, 0.1793947070837021]","[0.2684057056903839, 0.38578036427497864, 0.14086048305034637]","[0.34317511320114136, 0.13522155582904816, 0.09463286399841309]","[0.5067704319953918, 0.11008234322071075, 0.07275313138961792]","[0.6177977323532104, 0.17807509005069733, 0.07810698449611664]","[0.2451719492673874, 0.39583203196525574, 0.03507477790117264]","[0.33856481313705444, 0.09639212489128113, -0.03676283359527588]","[0.5375948548316956, 0.09004351496696472, -0.05403921753168106]","[0.6413642764091492, 0.18955476582050323, -0.033593807369470596]","[0.26969364285469055, 0.41912493109703064, -0.06990238279104233]","[0.364623099565506, 0.1226300299167633, -0.11397705972194672]","[0.5552880764007568, 0.1159033328294754, -0.0891648679971695]","[0.6481227278709412, 0.18704098463058472, -0.045981016010046005]","[0.3424728214740753, 0.45841771364212036, -0.1673649698495865]","[0.4479336738586426, 0.22350986301898956, -0.18528300523757935]","[0.5820794105529785, 0.18402232229709625, -0.15783122181892395]","[0.6618166565895081, 0.2118874490261078, -0.11956637352705002]"
